,class,tweet
12327,1,  so you was in a female DMs talking to another nigga    You re a faggot b
12328,1,        Aye nigga  who tryna freestyle         You trash though lol
12329,1,  Niggas whole hoes out here cuz  Couldn t had said it better           
12330,1,  bitches be trying the wrong bitches  amp  don t even be knowing  
12331,1,Yo homegirl fat and got a mustache  no need to  yass bitch                     that
12332,1,     in ALASKA   Nothing going on  nothing to do  nothing to bitch about  few laws
12333,1,bitch you gotta glo up one day 
12334,2, I m the trash
12335,1,Wanna find out the truth about somebody  Just tell em  NO  and watch the real bitch nigga or hoe come out em 
12336,1,Some people are bitch ass niggas  amp  you should just stay far away from
12337,1,ruth is  ate yellow snow as a child  
12338,1,  A recent Harvard study concluded that bitches in fact be trippin 
12339,1,  Having a friend that s a hoe but boring is probably depressing 
12340,1,  I don t gang bang ho  I jus gang bang these hoes          
12341,2, the song  About pollo hermanos and Heisenberg 
12342,1,he only time of year I ll bitch about not having cable  when  Hocus Pocus  comes on   fml
12343,1,  when u go through bae s phone  amp  there s no hoes on there 
12344,1,digging a hole is very satisfying  it s climbing out that s a bitch 
12345,1,hat s real pinchbach I told them niggas watch how everybody that wasn t on the bandwagon jump on the bitch when they get to Austin
12346,1,                This bitch Gmfu          You huh         Huh lol
12347,1,Sis said go to sleep I said bitch it s our b day I ain t sleeping                            
12348,2, youtube bear vs monkey bike race 
12349,1,         i hate when i lose something and my mom says        well i guess it wasn t that important        like bitch you lost me in a grocery st       
12350,2,Finally got my medicine and crackers 
12351,1,Yes  amp  no RT  Is it ok to beat a bitch up over some tweets or nah 
12352,1,  Some of you bitches aren       t built to wear certain shit  
12353,1,   I ain t gettin my hands tatted dumb ass  y yo bitch ass leave da bus stop last night  the main was goin
12354,0, He may be  hustlin  but he studied Critical  Race  Theory and  my people  Holder is getting his  revenge   They hate whitey 
12355,1,Like   hoes ain t gone be satisfied until some more bodies come up missing in Hattiesburg    Let me be the FIRST to tell you   
12356,1,here s like one of my ex s that s still kinda cute  Most them bitches got fat 
12357,1,   pours out    for the bitches that do hair and makeup every single day 
12358,0,Aint nobody wearing those new Westbrook  Jordan s  but Mexicans  amp  trailer park trash white girls 
12359,0,Don t mind black people     hate niggers 
12360,1, bitch  amp  if they wasnt                   
12361,1,  nice account faggot
12362,1, Yassss bitch  
12363,1,  im not rude  most people are just sensitive little bitches
12364,1,     bitch better back up  Katy s mine
12365,1,     because you re the ratchetest of them all bitch
12366,1, wtf mine was just a fried Twinkie w powdered sugar I got hoed
12367,1,Lil riri sittin pretty while u bitches layin petty
12368,1,You selfish bitch    I bet you love running   I sure do 
12369,1,  why nobody never invite me to no lesbian party     bitches 
12370,1,Dom calls me bitch boy
12371,1,    she a hoe year round  yeezy taught me
12372,2,Gone bust it open for a real nicca                   
12373,0,Stupid teabagger restaurant making customers pay  Minimum Wage Fee  
12374,1,  If I can eat some random bitches ass I can eat iggy s ass    randomthought  randomthot  shitiwouldneverdo
12375,1, tryanna explain sumn to des young boys out here now days they don t know wat a true pimp is I be pimpin des hoes moma Lmfaoo
12376,1,  Y all hoes get turned on for no reason                       Be Like   owieee he got tats   he bang   wifi with no password            My    
12377,1,Sounded like a bitch but whatever
12378,0,My advice of the day  If your a tranny     go fuck your self  
12379,1,rash         Black people only play R amp B  amp  Hip hop at their parties  play some dubstep and House  yall coons need to expand       
12380,1, or a southern bitch like me who will blow a persons heart out of their back w one shot    
12381,1,  Maaan these hoes be photoshopping RT   damn you suppose to be that nigga  How you get catfished
12382,1,   blaxican
12383,1,Funnie watching my nig interview on ESPN
12384,1,  bitch what ocean is this   
12385,1,eal shit  Now if the bitch want some grapes or something  THATS different 
12386,1,Niccas catchin dem theft under      charges out here   shit ugly I guess niccas Tryn get it fa da holidays                                              
12387,1,there s    people in my house and they re all yelling pls god give me the strength not to beat a bitch 
12388,1,  I text bitches at             Make they wish come true   
12389,1, AsAGiraffes pussy 
12390,1,  Stevie J turned a hoe          into a Housewife                            and Nikko turned a Housewife          into a hoe                                     I swear this shit can happen
12391,1,  You keep your bitch  amp  ill stay on my grind 
12392,1,    bitch that s wtf I just said and its not Christopher it s Chris mf
12393,1, bitch    Im mad at you for slapping me        
12394,1,I m still mad because this nigga really said  I got bitches texting me asking me     Oh REALLY   But let me say sum wit that in it          
12395,1,All i kno is make them hoes cone joints
12396,1,  bitch where you see a Katy or perry in that pic RT        Katy Perry is so fit                           
12397,1, Lovin  all the pussy pics
12398,1,Imma treat you how you act     If you act like a bitch you ll get treated like a bitch
12399,1,  Ain t no money or no hoe in the world can spoil it            MyBrothersKeeper
12400,1,When she s a straight up hoe but doesn t suck dick 
12401,1,God bless the dumb and retarded
12402,1,Wave           or get Splashed           on     SplashGang ya bitch you  
12403,2,egular joes rockin tha boat that s us redneck yacht clubbb                
12404,1,Boney ass bitch farting out mini basketballs          
12405,1,She say her pussy hairy     I wana see                                              
12406,1,My mom s a fucking cunt dude 
12407,1,Did we just become best friends with these hoes on the boat  Well probably so but we don t love em tho
12408,2, this guys company had best year EVER   under Obama    conservative teabaggers are scum
12409,2,  this the  I play soccer  cheat on girls  and wear khaki coloured cargos  haircut 
12410,1,  You love these hoes more then money wats wrong these niggas 
12411,1, that s my nig nog
12412,2,Best rider  That goes to a blaxican 
12413,1,      aids fuck  Smdh u punk bitch 
12414,1,Omg this bitch just said some shit
12415,1,   WutKinda  r purple  Ceeeleee man this gurl was jus playin on the  stupid hoe   track  But in still shitted on sum gurls
12416,0, those little  ISIS faggots usually have bags over their heads anyway   Makes bullet placement interesting thru a scope 
12417,1,  All the bitches who called me a hoe in high school got like     kids now  
12418,0, fuck you you pussy ass hater go suck a dick and die quick    Someone  to me  in Youtube comments  I think we d be good friends 
12419,1,Honkey ass bitch tryna tell me shit 
12420,1,  Dese hoes be actin up
12421,1, go to sleep you fag 
12422,1,I think I killed a chipmunk but that son of a bitch was fast  I need to check my tires 
12423,2,Cheeky thoughts as the rooster crows 
12424,1,  when you see a bitch nigga subtweet you 
12425,1,           IBS  irritable bitch syndrome         I have this
12426,0,Fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch
12427,1,I wish Young Thug made past me the hookah and kept garbage ass tyga out that bitch
12428,2,he Wayans bros is the most retarded show ever 
12429,1,  Fuck a hoe  respect a woman  love a lady         
12430,1,Lol dat bitch petty
12431,1,Switcharoo yo hoe 
12432,2,  pumprules is on bravo   quality trash
12433,1,        why do bitches stand like this                             she wanted to be in MJ s smooth criminal video so bad  
12434,1, Kik is for hoes You either gone shit or get off the pot 
12435,1, she remembers the dick lol and wants it again  I recommend you shoot a bitch if she show up  She might snap
12436,1,  Twitter gives bitches unrealistic views of what a relationship is gonna be  If y all fight  This nigga ain t comin to        
12437,1,worst thing a bitch can do         Bitches main reason for being in another nigga face is to get they nigga jealous             Wack         
12438,1,  Rickie Shitstache  amp  the rest of these pussies better enjoy this back injury       will be nothing but birdie putts and       
12439,2,You know you are in the ghetto when you see streets named Martin Luther King Jr  amp  LittleJohn    halp
12440,1,  U tell us you fuckin barbarian RT  Does pussy juice really help ya beard grow 
12441,1, Hey it works  Most people hate me for it but as long as I m still happy they can bitch all they want                   
12442,1,  I feel like eating pussy right fucking now
12443,1, bitch I died when I read that 
12444,1,Since my girl like to argue I sent that bitch to law school
12445,2,  Big night at WCVB  Martha Coakley Charlie Baker debate here at    Bruins Minnesota WIld  World Series Game    
12446,1,Nah Mimi a bitch
12447,0, that was back when nigger music was decent
12448,1,  These hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole        
12449,1,I really wanna have a talk about life with the  fuck her right in the pussy  dude while smokin a blunt before I die
12450,1, so wtf u tryna do bitch 
12451,2,  Criticize Amanda for saying the n word  sure  but don t make jokes about her sexual assault  don t be trash 
12452,1,          I hate a always wanna smoke but aint got no money as nigga bitch like bye falisha                                  
12453,1,  I peep a lot of shit and I just laugh cause these hoes some actors  
12454,1, juss the way she stands screams bitch  Lmao  
12455,2,    because hillbillies like sports to   
12456,1,Met a bad bitch from Chicago  My hat wasn t cocked  yo 
12457,1,  Y all claim you want a good  amp  loyal girl but keep messing with hoes like I m confused
12458,2,  Anyone bring in a monkey 
12459,1,Butler Unchained Review  Short version  whitey sucks and a potentially positive film is simply anti white agitprop 
12460,1, shit is trash
12461,1,You you can t get no money silly hoe
12462,1,  Being pussy whipped 
12463,2,top layer trash 
12464,0, Sion is a faggot  Very meh ganks pre   and post   his ganks are still pretty meh he s just a tank  nothing special imo Mao  
12465,1,Someone came up  amp  told me that I pulled hoes today  I was pissed just because thats so fucking false that its sad 
12466,1,  So I see no ones participating in the twitter purge  pussies  ihopeitssuposetobetonight
12467,1,Westside nicca 
12468,1,  First off  you just a hoe if you can have sex with a man  amp  not have any feelings for him
12469,1, u good man long time my niggah
12470,1,even though my baby is an invisible non existent bitch
12471,1, yeah cum itch my slit baby cakes
12472,2,  Week from Thursday might be the last  Yankees game to look forward to in a while  If nothing else Jeter deserves that night        
12473,2,        Some of y all bios are trash         Mine pretty good
12474,1,        if he has a girlfriend don t be a hoe and text him yanno who u r                 
12475,1, Someone told me cuz some ppl like to use it as bitch some females don t like being calles female but meh  shrugs 
12476,1,Kangaroo jac           A Bitch wit dry weave RT  Fuck I look like hoe        
12477,2,        When twitter rappers dm me their trash links        
12478,2,     and rounding out our CNN Ebola panel tonight  the monkey from the      film  OUTBREAK 
12479,1,Well thank goodness I got other musicians that aren t bitches   like  for example 
12480,1,           if you can fuck my bitch   then she ain t  My Bitch          
12481,1,Bands will make her dance   stamps will make her twerk   If Romney becomes president   these hoes will have to work 
12482,1,  I love dez but right now he s trash right now weeden there s others that are open
12483,0,oses be red Orchids be bigger  Donts tell yo daddy You fuckin a nigger   VDdie
12484,1, I ll try tomorrow RT  Gonna try and eliminate the word  bitch  out of my vocabulary  I need to start bettering myself
12485,1,Eat so much pussy that my mustache pink          
12486,2, EarlyBird  early  morning  sunrise  dawn  bird  thebird  jerryreed   Kansas City 
12487,1,  Isn t it funny that the people who call me fat  ugly  a whore  stupid  a cunt  a bitch  etc are the same ones whining abo       
12488,1,A hunned hunneds nicca  LetsGetIt
12489,1,Marcus is in this hoe schleeeeeeeeeeppppppp
12490,1,  I don t want yo bitch  she gotta be foreign           
12491,1,his is fucked up lmao  whore  bitch which one are you   cheaters better go to maaco  dead 
12492,0,LRG ass nigguh
12493,1, xfactorau sick of guys who sing like pussies  Where are the rock type men 
12494,1,   NewSATQuestions Yeah bitch  yeah bitch  call me          a   Maybe b   Steve O c   Later d   Jesse Pinkman  
12495,1, bitch if im talker than you then youre short so stfu
12496,1,  im going to miss that big nig
12497,1,Photo  Mustard on the beat hoe  wdywt 
12498,1,   What a shit heel 
12499,2,  Girls  don t let a guy treat you like a yellow starburst  You are a pink starburst 
12500,1, bitch you looked surprised asf                     YO MAMA LET YOU DRIVE HER SHIT                           
12501,1,Jus waking up and hearing about this lebron sheet   what a dummy   No respect for him   go get ya rings and come back  Real admirable  bitch
12502,1,        I should be the Global Ambassador of SOMETHING    I put ppl on        des nuts hoe ahh nigga
12503,2, Yankees  Jeter Let him play the entire inning  That s fitting 
12504,1,Any pregnant bitches at centreville I should know about in about to move there next             Idk   I dont go to cville 
12505,1,     there s only like one retarded fucking beaner that does and he s a stupid ass ex       
12506,1,witter has taught me that there are so many bitch made niggas in the world  don t be fooled
12507,1,Never argue with a bitch that s at the bottom of the food chain           
12508,1,  thang i know these bitches come n go so keep em out your bussiness
12509,0,You like them bitch niggas 
12510,1,wo horny guys play with a sexy AV models trimmed pussy before they fuck      her 
12511,1,   nope  it s a term used to mock teabagger scum like all three of you  Better luck next time  pal 
12512,0,          faggot         Respect
12513,1,I love how people use twitter to just bitch an complain  fuckyou
12514,1,ya ll niggers have a good thanksgiving
12515,1,If you not his momma or his sisters goodbye bitch  I do not have time for that 
12516,1,  This isn t some privilege to be thrown around all willy nilly  You ve gotta earn the right to call me a bitch 
12517,1,ow my stomach hurts like a bitch
12518,1, haha bitch
12519,1,bitch I need that body high do not fuck wit my head pleeeease
12520,2,hat Principal shld be ashamed  Look at these poor colored kids who WE made smart  They are not your props   disgusted  morningjoe
12521,1,You re an ugly fucking bitch  get off your high horse
12522,1, god wrote em now think again coon
12523,1,Walked into a party and they was playin Nelly   Air Force Ones  I walked outta that bitch immediately and littered in their yard
12524,1,  Yall bitches wit no edges be doing the most talking                                                      
12525,1,making the shittiest pigs in a blanket but they re gonna be good  i m not tryna impress Gordon Ramsey s bitch ass i m trying to make poop 
12526,2,his  Good   pricklypear  shiner 
12527,2,When people label their name on there ghetto nano lt  lt  lt  lt  lt    
12528,1,Gonna drink and talk about bitches that I ve almost had 
12529,2,he John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda  promises more episodes  amp  wages ideological warfare
12530,0,  Never go full retard 
12531,1,Bobby bitch  Dickhead         TOP   BOBBY SHMURDA SONGS     HOT NIGGA             
12532,1,Lol niggas out here saving hoes                   
12533,2,  Absolutely perfect day in London  Suns out  Gona be a cracker at wembley tonight   Yeaaaaahhhh 
12534,1, whatever hoe
12535,1,I hate going to parties where really fat bitches go and act like theyre the shit because theyre at the party  Like damn Nessie im here too
12536,1,Photo  Happy Friday bitches  kimorablac 
12537,2,  yellow bone be oh so easy wit da name callin b
12538,1, bitch am not your fam and wtf is skrong  who says shit like that get your wack ass off my page lamo
12539,2,  In the Yankees draft room  they had a huge picture of Greg Campbell with the message   this is the makeup we re looking for  
12540,1,he gospel RT  Better wake up and realize that the good Lord ain t stop creating pussy when he built yours shawty 
12541,2,  BooksOfGodWidom Proverbs      I also will laugh at your calamity  I will mock when your fear cometh 
12542,1,                depressed but I got hoes        same       
12543,1, Blah  If people are determined to think of you as a condescending bitch  it s their loss 
12544,1,Hey bitches I ll be in IC tonight so dial the digits          
12545,1,All my young boys round me saying  get money and fuck these hoes 
12546,1,you s a muthaf   in lie           right  His TL is trash          Now  mine  Bible scriptures and hymns       
12547,1,  You girls be    talking about  I hate sleeping alone     Well bitch you better buy a damn teddy bear 
12548,2, His do not  until playoffs  But luckily  this means that any future kid will definitely root for the Yanks   priorities
12549,1,  When you marry a hoe and only realize it    years later 
12550,1,  stop retweeting heather im tired of seeing that bitch on my tl
12551,2,          FOREVER    hoes
12552,1,How Paul gonna pick up the ball after a score  and bitch to thevrefs and the Warriors bench without getting a T 
12553,1,  We live In a world full of unloyal hoes  amp  ugly niggas asking for hugs
12554,2,  Have to go with the slant pass to your outside linebacker in that situation 
12555,2,       but then there s the yellow writing on the black jerse    
12556,1,   And if you aint a hoe  GET UP OUT MY TRAPHOUSEEEE  
12557,1,Lashontae a bad bitch times  
12558,2,He s trash tho         Its    Million Naira If You Want Me On Your Song         Wizkid  via        
12559,1,My mom bitches too much
12560,1, and btw don t ever bring up past hoes wit yo ol lady I took that L in HS tryna be semi honest smh
12561,1,Nigga ill take ya main hoe make her call her home girl and make em share the same dick
12562,1,  lames crying over hoes thats tears of a clown  
12563,1,he corny facade is all apart Nick Cannon s plan  Nigga is actually a genius on levels of business and bitches 
12564,1,          you can be skinny and still be ugly stop acting like being thin is beautiful dumb bitch                            
12565,1,  Bagging thot bitches  amp  giving  em head  Ew nigga you nasty  amp  you re better off dead 
12566,1,  she killed that bitch                    
12567,1, bitch cause u wanted to fight and you didn t show up  and tryna make a bet and shit get yo friendly ass off My Twitter
12568,2,  Royal city of the Kushite kings at Meroe  Sudan  near River Nile It was the seat of the rulers who occupied Egypt http          
12569,0,Wish I coulda said more to  tonight  Good seeing you fag           
12570,1,Stupid people talking smack on  Uncle Tim Tom  are the same ghetto fools w no future  I m surprised u ignorant niggaz even read or write 
12571,1,  Not all black girls are ghetto  
12572,1,         fuck you ugly lol show them teeth                                                              bitch fuck u
12573,1,Oh so now BC we didn t cover u bitches wanna talk shit  
12574,2,          Guys with colored eyes                  
12575,2, that s the beauty of them brownies I always daydream about what I d do if I hit the powerball lol  nerdy but fun 
12576,1,animal crackers are the fuckin bomb  yo
12577,1,Nobody is going to say anything about how unloyal Sterling s side bitch is 
12578,2,He may be the President but that doesn t necessarily mean he s in the sole position of power in regard to making such decisions 
12579,2,  Pit Bulls Photographed As Lovely Fairy Tale Creatures          They  are  fairy tale creatures 
12580,1,  Nobody cares  bitch
12581,1,  Don t be that frontin  ass bitch 
12582,1,Aye we all needa keep are heads up high who cares if we lost we all went and tried our best  amp south is a bunch of trash talking pussys      
12583,0,everybody s favorite phrase to try and end an argument  You do you and I do me   lmao faggots
12584,1, bitch probably deserved it lol
12585,1, lol wyo bitch
12586,1,I swear to god I be in the middle of the club making out wit bitches like I m tryna film a romantic comedy or somethin
12587,1,Part chink 
12588,1,Fuck them kids bitch
12589,2,Defiantly going to see that new planet of the apes tonight
12590,1,I l v  fuckin wit this nigga he getting all emotional he remind me of my bitch is that you Blake            
12591,1,  Lame dude anyway   bitch  bye           RT  Dawg look at this shit  
12592,2,A white lighter is bad luck  not yellow ur stupid
12593,1,I d rather have a flat bitch then a bitch who cheats         
12594,2,hat night cap nonsense is for the birds  
12595,1, pussy
12596,2, Houston was top five in AHL attendance while Aeros were here  The transplanted snow bird would love a team 
12597,1,  August Alsina Deserved that                                My niggah  
12598,1,Get on your mutha fucking shit hoe 
12599,2,Monkey see monkey do really Abu
12600,1,        If you aint got shit goin for ya self  what bitch gone want you                                                       
12601,1,My hoes love to go shoppin
12602,1,I m getting spanked in fantasy                    he beating my by     because of this damn New England game  amp  Julian eldman trash 
12603,1,  bitches will argue with you for    mins and then be like  you know what  i aint gonna argue with you   bitch what   
12604,2, Did you say spray tan    Charlie Crist switches back to Republican  
12605,1,  This tweet was a booby trap and I caught    hoes  
12606,1,Alibaba   Jack Ma  Gotta love a guy who beat Meg Whitman s albino ass back to the US  Freakin  commie genius 
12607,2,eview  The Yanks are Coming  A Military History of the United States in World War I  via 
12608,1,Niggas see you wit da yellow dey wanna hit you up          
12609,1,hem Bad bitches blow kisses by my earlobe
12610,1,my pussy pops severely   and yours don t   
12611,1,Oh  bitch     Scandal
12612,1,        Y all hoes messy on god         nbs         
12613,1,   amp  xavier you bitch 
12614,1,  Momma said no pussy cats inside of my dog house 
12615,1, u and taber the shit coon
12616,2,So many weird people in the ghetto at this time 
12617,1, what kind of hoe are you dressing up as 
12618,1,  I probably am mentally retarded
12619,1,Knockin a dent in dis big bitch  FWM everywhere   
12620,1,You know a bitch mad when she throw her drink           now she got to find another nigga to buy her another one
12621,2,I can hear my mom playing flappy bird in the living room                   
12622,1, he s trash
12623,1,          That bitch cut me off         Lmfaooooooooooo
12624,1,  Claw that ass    when u see that bitch who was talkin shit on twitter in public    
12625,2,  I m not telling you to like Al Green or Otis Redding  Stop missing the point  Just don t call them trash  amp  tell me you       
12626,2,Am so high that birds and planes are my peers
12627,2,  On this  USMNT day       the Yanks advanced out of the  GroupOfDeath despite a     loss to  GER 
12628,1,too many grown man out here worryin  about the friendzone    yall got priorities fucked my nig
12629,2, Don t think anyone is mocking the man  I ve seen people mock the bespectacle of social media mourning  Cultural zeitgeist of
12630,0,  yourself  faggot buy a dictionary
12631,2,  In their primes  MJ would have dominated LBJ in   on    Just so much mentally tougher  MJ s trash talk alone would unn       
12632,2, no  i do not wish to spend      to go to a filthy theatre and watch a fuzzy screen with bad sound   ANNABELLE
12633,1,Listening to the Latina women talk about their baby daddy s and beating bitches asses  makes being in the sub at  am worth it   a little bit
12634,0,  Illegal alien is not a race  It s a crime       wetbacks 
12635,2,You like those  Honestly they tasted like the sole of my shoes RT   that s a shame 
12636,1,  Also  RT   I know one ho in particular who loves pointing out that everyone else is a ho  Lol 
12637,1,  When bae calls  Chinese food  in your phone and your side hoe answers in a Chinese accent  amp  takes your order          
12638,1,u should be here wit me bitch
12639,1,Nigga a dyke RT     RT  Melo garbage ass just now hitting   k
12640,2, Since  will be a hoser    hi 
12641,1, wiz had a warrant like a bitch
12642,1,        I smoke like    backwoods a day        cop dem bitches by da box woe 
12643,1,    alright then we ll in calling you a pussy also
12644,1, so a man who is a pussy and a coward overpowered you and easily took what was yours  You are clearly much less than a man  then
12645,1,Idk maybe it s just me being bitter but giving bitches money and just being a genuine nigga ain t got me nowhere so fuck that  Struggle hoe 
12646,1,Im allowed to trip on my bitch   she cant trip on me tho
12647,1,  Ps  a big booty hoe with tig ol bitties  Xbox one pancake booty hoe with pancake tits
12648,1,Don t concern yourself wit my mingling with other bitches 
12649,2,  ugh    put one     dead center off him 
12650,2,  I hope the Yankees game doesn t get rained out tonight  It s going to be a special atmosphere and game  Jeter deser       
12651,1,Can t save these hoes
12652,1, call me Keyshawn Johnson cause im catchin erry hoe 
12653,1, alot of these bitches themselves aint shit either    birds of a feather flock together
12654,1,If yo pussy good my  Pullout  game weak  
12655,2,yay I like when jacob has colored layouts
12656,1,he undesirables RT                                                 these bitches big bruh
12657,1,hem women at the bar    happyhour are there for your pleasure them old hoes be pure  savages                            
12658,1,You got that pussy nigga disease ain t no curing ya
12659,2,   I miss NYC   Nashville needs a pro AL team  The closest is KC or Tampa  That s pretty bad  The south is NL 
12660,1, bitches love some Alex from target          
12661,1,  I wanna watch a nigger made before Christmas
12662,1,hoes thinkin      turns them into born again virgins 
12663,1,  I know where I would be tonight if I was in  ATL  MansionElan I can bet that bitch gone be lit tonight                   
12664,1,It s my mans  birthday    All the big booty bitches show him some love                  
12665,1,So excited for tomorrow  amp  Saturday   amp  then just being a lazy bitch on Sunday           
12666,1,If my friends don t wanna hangout my automatic response is to call them a bitch  Whoops 
12667,1,Hoes always tryna say they look like a celebrity      NO BITCH    You like the other hoe that love on krenshaw sit yo basic ass down
12668,1,  Lmaoooo RT   fam I stabbed a person once in COD ghost and he said I stab like a nigger
12669,1,No skimp shit here bitch
12670,1,   it ain t nothin to cut that bitch off ayeeee
12671,1,  This bitch got a body like Trey Songz           
12672,1,his bitch always got shit to say about what other people like
12673,2,random running dogs in the ghetto
12674,2, must have run out of brownies
12675,2, guess who s eating cracker b without you
12676,1,Life is a bitch but I appreciate her
12677,1,  Hoes ain t shit RT  How superficial bitches are 
12678,1,wow  RT  RT  RT  Some bitches just deserve to get punched  In the vagina 
12679,1,   bitch u been addicted to this for   years lmaoo
12680,1, hell yea went from I love you to fuck you and that basic bitch
12681,1, these kids are pussies  We got a white trash kid  amp  a ThugNasty wanna be up in here          
12682,1,I am not your side bitch no more 
12683,2,Can t beat a score of    on flappy bird  givingup
12684,1,he last time your pussy was salmon pink was      
12685,1,I can t even be away from my phone that long karlie right she is a crazy bitch         
12686,1,Sold weed to a bitch who s gonna be a lawyer   Bet she ll have a niggas back  
12687,1,   IfWeDate  Get rid of Your Ex s                                                                   Get rid of Your hoes                                                                  We don t Need No interference                                                                                
12688,2,        BEST ASIAN MASSAGE ON THE park slope   TOP RATED SPA                           
12689,1,                   you ve been a good as friend to me   glad I got your honkie ass  Let s fuck shit up this year
12690,2,        BEST ASIAN MASSAGE ON THE park slope   TOP RATED SPA                           
12691,2,colored denim makes me puke
12692,1,  whole hoe outchea       
12693,1,S O to my Luu s  These are down bitches  Don t fuck with them 
12694,2,Watching  Steelers colts getting blinded by the Steelers uniys look like bunch of bumblebees
12695,1,If a bitch is bad n single she single fo a reason    hoe prolly cray or a runna
12696,1,        My brother is a bitch  pussy  faggot  etc         you just like getting beat up don t you 
12697,1,I heard rumors of a vile  hideous  traitorous bitch named Pelosi parading around w  illegal aliens while Vets get the shaft   bloodboiling
12698,1,  You lil stupid ass bitch i aint fuckin wit you
12699,2,Sweet  Just found that box of Twinkies I bought last year for          I bet its at least tripled by now  Such a no brainer buy 
12700,1, You took our land so you could make each other retarded in DIAPERS  Sure    use our image    cool       redskins  NFL  concussion  jokes
12701,1, I m feelin like Malcolm in the middle  these bitches surround me they can t miss em 
12702,1,Ole girl really told me she doesn t care if her boyfriend has hoes  This is what s wrong with our generation 
12703,1,  I hate seeing people bitch about their lives  I haven t even tried the Taco Bell breakfast  man  you don t have it this har       
12704,1, hahahah he s a stupid ass bitch
12705,1,Pillow talkin to your hoe hatin on a nigga you might lose ya chick like that      
12706,1,  Like I know I can be a bitch sometimes but some people need to know their levels
12707,2, thanks Hun   lt   I m so crushed  I love working out  It ll be  months gone by the time I go back    
12708,2,  Me and  are in our yellow submarine rn            
12709,2, cute  but I love her yellow raincoat the most  the contrast with that amp her hair looks so cute   P I love her face in your icon 
12710,1, lmao bitch know we stand there EVERYDAY                   
12711,1,Lil bitch coulda let me go  I was right by my house  
12712,0,Minus all the retarded poor bots 
12713,1,  nah these bitches up harbor city  
12714,0,Can t stand that faggot 
12715,1,rey songz went in on that  looking ass bitches  reply to nicki                                     
12716,2,  He s trash RT  Too early to call Austin Rivers a draft bust  
12717,2,I was informed about a bird  pheonix  today that I could not find a physical image of All paintings Mythological or extinct 
12718,0,Hey    Don t be like a stupid white bitch in some horror movie asks  America to hide from  ISIS behind some chainsaws  M kay 
12719,1,Both but that was the old me lol RT  U be havin bitches on deck for the sex or it s a new joint every time 
12720,1, Will shank a bitch for ceviche 
12721,0, Don t my nigga me honkie
12722,1,Now don t you hate them ol    Lyin ass hoes    Smilin in ya face wearin her best friends clothes
12723,1,Do we love these hoes                                                                                                                                                                                                                                                      
12724,1, bitches bow down
12725,1,Fuck this fuckin bitch and her stupid analysis bullshit
12726,1,Just made that test my bitch
12727,1,I wanna apologize for being such a bitch the other day   But the way my emotions are set up  
12728,2,   Seton Catholic where their own students talk trash about how low of a division there football team is in  
12729,1,   remember that one bitch ass you ate out last week
12730,1, oh really and that s word where u be at then I wanna see what bout then  I don t wanna hear what u gonna do I want see it bitch
12731,1,  Them same hoes that was fucking my Dick turn on me lol fuckem tho 
12732,2,Photo  anarcho queer         Anarchism stands for a social order based on the free grouping of individuals for    
12733,1,Helga was a bitch     And for what reason    HeyArnold
12734,1,  When a bitch say  I love you  hit her wit the reverse psychology  amp  say  do you   It work     of the time cuh the other     g       
12735,1,u bitch u
12736,1,  shouldn t be at the club RT  I done been in the club and saw bitches reject a dance because they had a man  As        
12737,1,   Nothing that the Russians did in their support of the rebels surprises me  Putin views Obama as a pussy 
12738,1,I want a girl whose pussy smells like tuna
12739,1,  Y all hoes and y all plastic ass bodies maaaaan smh
12740,1,he only part of the awards that I liked was the dykes part of the cypher  amp  the old skool female MCs 
12741,1,  a girl tweeted  you might be ghetto if u bring food from outside into the movies   no u might be stupid if u pay      for a b       
12742,1,  fat bitches dont like liftin up they arms in the summer all that dampness cuh
12743,1,When I wanna nut an she wanna nut at the same time I m Peyton Manning this bitch audible OMHA
12744,1,Send me an emojii and I ll tweet why your a pussy 
12745,1,   fucking faggot
12746,1,there ain t one UNpregnant bitch in the world anymore Smh
12747,2,  So this ape can get a MCM but I can t unbelievable    
12748,1,  Shannon said U hoes cant be wit The GLO 
12749,1,    Chippah I hopes you ain t be hangin wit dis wigger boy
12750,1,His boyfriend gonna be like  You ain t make a team  I m straight fag            The rams really cut Michael Sam  Wow  
12751,1,I m Totally tired of being Saudi Arabia s bitch    It s gotten wayyyy old 
12752,1,fuck your an bitch
12753,1,  line my shit up with god cards  bitch 
12754,1,Need some Hispanic pussy
12755,1,all of us on Twitter do that already  shutupcrybaby lol RT  I need  one of you to step up and volunteer to listen to me bitch 
12756,1,  Pirlo s one of them cunts who d just be better at everything  He d beat u at table tennis  shag your wife better  amp  win a       
12757,0, bye youre a queer
12758,1,        I just wana eat some food  Drink some liq  Go to this party  And have a bad bitch waitin on a nigga when I return               
12759,2,WIB plays next Fri          at the Silverdome Ballroom      in Neillsville WI with Charlie Parr  amp  Hobo Nephews of Uncle Frank  Tickets    
12760,1,  The   commandments of being a hoe 
12761,1,I m sippin on Patron nigga   my bitch bad to the bone nigga   She fucked up   I m fucked up   she like   how we gon get home nigga    
12762,1,                             bitches needa take notes
