,class,tweet
2086,1, look at what you just said lls new era Girl bye kill bitches w Kindness  amp  amp  wht cousin 
2087,1, it s almost ya fucking birthday  So act right niglet
2088,1,  you a bitch Dennis
2089,1,Niggahs need to keep there bitches in check  
2090,1,  Only way I want a female to cover up if I like her the rest of you hoes I want to see half naked pics on the TL
2091,1, Yo can I sublet your pussy   ShitFahdSays
2092,2,If Ashton is trash then what does that make me  Come on guys someone like Ashton can t be trash  he makes too many people smile  
2093,1,i been fucked that hoe she a nobody
2094,1,Give that hoe an Oscar she stay acting crazyy  
2095,1,  When hoes call other hoes  hoes  
2096,1, Of course  I was being bitch  Learned from my mom how to make a guy feel like he s   foot tall 
2097,1,          RT  Niccas y all need lives  money  pussy  hobbies  or sum guidance     Bunch of Petty miserable dick n a booty ass Boys    
2098,1,Old lady went to pay and reached all the way over my plate  Hate eating on bar countertops  Stupid white bitch 
2099,1, u better sit yo ass in that bitch til    
2100,2,Breakfast of champions shrimp lobster balls  no sandusky  French fries nd a nice big Quahog  clam for        
2101,1,  catch a bitch snitch  my finger itchin on the switch
2102,1, Ass Oreos and his name is Thad Castle 
2103,1,You ever randomly woke up and ya bitch standing over you  just staring 
2104,1,    ayyy what fags
2105,0,  haha ight nig calm yoself
2106,1,Smh ma niggah
2107,1,So yall give farwells to Lulu yet did all but shit on Kris  Ok bitches    ok
2108,0,You re a faggot if you use the cover your face emoji
2109,1,Words for my single niggaz out here  too many bad bitches better than the last so never sweat a chick man they confused and that s ok 
2110,1,  Me And Paul Thinkin Bout Gettin Rentals For Da Weekend                             oooh shit bitches betta stay out da streets
2111,1,I like bad bitches cause they like bad bitches too
2112,2,  Coming up at     a  Charlie Baker s campaign admits he may have been wrong about the emotional fisherman story from this w       
2113,0,  humans are evil man  Cutting tusks of these beautiful animals so chinks think the get a hard on 
2114,2,        What       s going to be your pick for  SelectionSunday    for   WatchLikeaKing          Dis make colored folk happy
2115,2,Met a woman who was trying to feed a crow a Brazil nut
2116,1,hrow some orange on dat bitch
2117,1, cause of the loads of pussy you get right
2118,1,Every half breed cop in America is trying to rape white women 
2119,1,        All the seniors young side hoes gonna be at graduation like        
2120,1,  My friends the       Malibu has the legroom and ventilation necessary for professional pussy eating  Visit your Chevy d       
2121,1, bitch fuck you   You cut off until I get my snacks from fat boys  
2122,1,Nigga hungry then a bitch too
2123,1, y u arguing with that ugly bitch on twitter
2124,1,  killing these bitches go body for body                            
2125,2, southcarolina has a highschool graduation rate near     and that s why they have so many uninformed  teabaggers  morningjoe
2126,1,        That hoe gone jam watch        if you ain t throwing ass bitch  fuck out the party                 
2127,1, We got a win my nicca  Lmao
2128,1,Shouldn t be liVing  RT  stank pussy should never be ate
2129,1,Just seen a dude wearing all black and white outfit with Pyrex shorts  She s getting some pussy tonight 
2130,1, whoooo   Lemme find out a bitch run u haha
2131,1,  Sellin  my soul for material wishes   fast cars  amp  bitches
2132,1,All these hoes trife I can never cuff   I ve been hurt before so I can never give a fuck
2133,1,his Lil fraudulent bitch had the nerve to call my phone talking crazy bout how she get down nd puts        
2134,1,  Fxck outta here hoe        
2135,1,I really just wanna brake your fucking head in but I ll look like a bitch if hit you     
2136,1,  Dodging these hoes like 
2137,1,          Hmu talmbout match but when I pull up its    other niccas wit ya                  smfh shit like that kill me
2138,1, Pistol whip my Dickau  shoot yo bitch club up    Sometimes freestyles be freestyles  And I m okay with that 
2139,2,  Eli Manning just threw his NFL leading   th interception of the season   Lmao trash
2140,1, Shut up  And miss you too fag
2141,0,   but you re still a faggot
2142,2, Yes  And the   And stalking weird people  SO MANY THINGS   pr  chat
2143,2,   that matters  
2144,0,Heard that bitch gtta thang for them boss niggas
2145,1,  Niggas be like  I get   times the pussy you get  jokes on you fam   times   is zero
2146,1,hat vine started a coon frenzy bruh
2147,1, cuz people at work are bitches they shit talkers and yeah dude I need a girls night out      
2148,0,As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up  Pisses me off 
2149,1, fag
2150,1,  Fuck Red Malone man bitch ass niggah  could you please use complete sentences 
2151,1,                                                                           that hoe is like     
2152,1,  If u a messy bitch hell nawl i cant rock w  You
2153,1,I think a lot of bitches don t smile in their selfies because their breath stinks and they don t want to steam up their front cameras
2154,2,Was finna slit my eyebrows up in the shop but nahhhhhh                                                                                    
2155,1,Momma always told me I was crazy   am the hoes say I m amazing but I don t listen to a lady  
2156,1,All my hoes got money she in the mall she ballin bitch buy something for me
2157,2,  Bend over   And pick up that trash 
2158,1,Got damn man hung tf over like a bitch
2159,1,hese hoe niggas havnt seen half of me    chainz
2160,2,  At this point every voter in Florida has voted both for and against Charlie Crist 
2161,2,Because if nobody was judging the birds  this account wouldn t even cause a ripple in d ocean
2162,1,Just passed my ex s neighborhood and came across the thought that  in the end  I was the side bitch 
2163,1,        About to go take over the A this summer  Binging alll the fly bitches to bless atl   turnup         Thank you                              
2164,1,S O the young bitches  amp  females          
2165,1, I have something that you don t bitch  Always remember that 
2166,2,From the ESPN Yankees game recap   the sellout crowd braved    degree temperatures   LOL What    That s not weather you struggle through 
2167,1,          These hoes gonna be stunting in Florida with the pussy                                                                                                 
2168,1,hen ya ll idolize Kanye when he wifed up a hoe  Lol
2169,1,  remember in a relationship   her friends are NOT yours             they ll let her be a hoe   
2170,0,  do i literally eat asshole for a living  is that what i actually do faggot  You seem a little confused  
2171,1,  Real friends don t get offended when you call them bitch  hoe or slut  They smile and call you something more offensive  
2172,1,                                                                                                    this fucking bitch Rachel needs to die please
2173,1,if dey go to linch together  she gon eat that pussy befo they come back    
2174,1, BurnNotice Fi shoots bean bag rounds at the guy   Hurts like a bitch don t they 
2175,1,                   RT  Niggaz get free pussy off of bounce beats alone                                              
2176,2, Yankees  FireCashman I don t want Arod back 
2177,1,hats the only thing a nigga ask forRT  Its some choosable bitches in here tonite
2178,1,hese bitches both average  Lmao    baddie          Pretty girls be like                 
2179,1,  yu betta watch cho mouf bout dat one dea hoe
2180,2,  I accidentally ate a few fireflies last night while chewing some leaves I found  The shameful yellow glow of my mouth wa       
2181,2,NEVERMIND I FOUND THEM     in the trash   
2182,1,  We all know you re fucking a bitch right now LOL
2183,1, yours a dyke         
2184,1,   i was about to be like  r u queer  but c mon Jen do u even need to ask
2185,1,  i tell you ANYTHING on this bitch i better get a thank you  fuck wrong w  you dumb ass i wanna be famous ass   mixtapes cant r       
2186,1,Bad bitch give good head  dumb bitch get hood rich
2187,1,Surprise bitch          
2188,1,  Your opinion is irrelevant because you are a cunt
2189,1,Not associate but ya nicca
2190,1, bitch need crutches
2191,1, Bartending becomes a real bitch when you the  bartender are way way taller than the bar was designed for  Holy back pains 
2192,1, hoe yu came at me first tf
2193,1,Idk who tf Roro  amp  Sophie are  but I m glad they got bitches twerkin for the vine in they whips
2194,1,    hoodie is a little bitch  when was the last time you heard about hoodies  team  mike put all hi       
2195,1,          Two bad bitches giving me head at the same dam time        oldPICS LOL                                                      aww       
2196,1,nobody bout their actions  you all pussy
2197,2, thuggery  Cheating  Talking trash  Who s doing that besides Jameis  And isn t ND in the middle of cheating issues 
2198,1,Some of the ice melted in my car cause the dumb fuck at      decided he wanted to strike up a conversation wit a fat ugly bitch smfh
2199,1,  I fucked ur bitch after I got bingo
2200,1,hat bitch is goin off off off   
2201,2,he birds and the bugs  voguet by Anat R  via   vintage  jewelry  bugout  insects  birds
2202,0,i find it funny when fags write  looking for bf  on a grindr ap  LOL thats a fucking ap dumbass 
2203,1,     rts amp  I ll take the mic amp  say fuck her right in the pussy 
2204,2,Palin mocks Obama  on Russia rhetorically asks  who could have seen this coming   the crowd goes wild  CPAC    
2205,1, you got a toolbox you hoe
2206,1, my boy said this last night  I ll be in the gym Bc I refuse to be sloppy like these bad built bitches lol
2207,1,  I hate myself for bein so nice to these hoes bro    
2208,2,My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults
2209,1,  Happy birthday to my main niggah right here                                                                        We been at it for a minute same dreams of bein rich and we    
2210,2,Who d have thought my redneck husband would claim the hipster glasses  
2211,1,All I want is a     million dollars and a bad bitch
2212,1, just found u and fuck is my cock hard  Love your dripping pussy
2213,2, we could get matching burner phones and be ghetto fab for a few months
2214,1,don t give ah fuck about ah bitch or ah nigga   
2215,1,sell soul yea bitch shit serious          
2216,2,hen I went inside  in order to hide from mutant bird
2217,1,  but naawww though  y all hoes is fu don t fucking play w me 
2218,1,where da ratchet hoes at 
2219,1,hese bitches really be out here on backpage hoe ing                             watch yo bitch she could be on there  
2220,1,   wtf ling ling did you at least calculate the circumference when you threw that ass in a circle   
2221,0,hat shade of faggot clashes with your eye color 
2222,1,  These hoes    Smh 
2223,1,hate when hoes caption shit  who is she  lol shit is hella cheesy
2224,2,Seeing another baseball team just makes me wanna book my  trip right now 
2225,1,Me to   Caffenate me  bitch  because I don t know how to use Dave s coffee maker  struggles  CLEadventures
2226,0,Gave her that  move it lil nigger  push smh   
2227,1,Oh no she didnt                   Watch yo mouth bitch   One bitch and two dogs         
2228,1, that spear chucker  Hell no 
2229,1,  RT if you want me to expose some more bitches 
2230,1,  No bitch ass chick flick will ever be as sad as this movie 
2231,2,          hi ho 
2232,2,  tx trash you know trouble w ACA is in GOP gov states but like   you report lies anyway
2233,1,My car so wet My bitch so wet when I drive i car pool
2234,1,  Sick ass goal  ned  WorldCup    
2235,1, nigga I was there at      I went to go get my homeboy and I texted u at      naw u a bitch
2236,1,  You re a pussy 
2237,1,I got a something that pays me   Hunnit every week   only real bitches kno how to manage money        
2238,1,Just don t be offended  It s a word  you re just a bitch who s looking for something to bitch about 
2239,1,Where s this bitches parents tho  Go home you thot 
2240,1,  Either bitches fake gay or fake happy
2241,1,  If you hate me I dont care  New flash bitch  I dont live to please you aha
2242,1,        Sometimes I hate AZ  amp  sometimes I love it  Depends on the time of year I guess          amp  the dumb bitches that live here
2243,1,I never thought you could irritate me like  Please stop being a fucking bitch  Surprised your boyfriend puts up with you   stupidspecs
2244,2, That s a cute and fuzzy one   hehehe   
2245,1,  if I got hoes     one of my hoes   if not shutup  amp  never say it again
2246,0, Damn you  whitey   You ll get a kick out of the  newest form of white privilege  
2247,1,You hoes ain t got no real friends cause the shit I be seeing boyyyyyyyy                                              my friends ah burry me   ft under oml if I m ever slipping
2248,1, Congratulations brother  We in that hoe 
2249,1,   girl you know I was spitting that G shit to you  amp  you was going lbvs bitch plz
2250,1, bitch please        
2251,1,  place pussy on stache let pussy take ride
2252,1,All I ve asked is for one thing   amp  one thing only   But I get more then what most bitches could ever have    But still 
2253,1,last words to a bitch nigga  why you lie 
2254,1, bitch Wea you going 
2255,1, dont be a bitch smh
2256,2, via   Charlie Angus is sending        Made in China        Canadian flag pins back to Conservatives         
2257,0,No police department that hires gypsies  half breeds  and nigglets should be trusted 
2258,1, you don t want to battle  you shook cause ain t no such things as half way crooks     bitch
2259,2,  Charlie Rangel Re Writes History  On GOP        They Think They Won The Civil War        
2260,1,Hit it and pass it until that pussy elastic
2261,1, my niggah my niggah lol          
2262,1,It prolli seem like I flirt but iont want none of y all hoes          
2263,1,  hoes Be going through depression when they dude in jail bc other females gettn told the same shit they all need to be there       
2264,2,Is there a looser  college town than  BTown     If yes id like to visit  IU  hoosiers
2265,1,s o bobby bitch I had to body dis          
2266,2,  Oreo   s 
2267,1,I wish my brother would stop bringing dirty bitches in my house
2268,1,his bitch took her damn eye out like it was a contact                    
2269,1,Chuck E Cheese isn t the same as when I was a kid  Chuck a skinny bitch  amp  they took away the ball pit  Man wtf
2270,0,        i want affection      but i also want to be left alone         do you see the issue here        fag
2271,1,   you is a bitch ass nigguh
2272,0,bitch you re white stfu with your shitty Spanish
2273,1,          RT  But wait if he got a ole lady and still  quenching yo girl  is he a unfaithful water fountain for hoes    
2274,1,Fear no bitch
2275,1,  If there was an invisible celestial judge who killed those who spew hate on Palestinians  celebrities  amp  politicians would       
2276,2,I love the acoustic domes in the hallways  Favorite place to sing in public  No lie  
2277,1,  she can stay as close as she pleases nigguh
2278,1,        I just want the baddest bitch in the world right here on my lap                                             
2279,1,  I be in yo bitch pussy like 
2280,1,Juss got this hoe  Free so why not  Lop  p 
2281,1, your man looks terrified in that picture  Do you beat him  Or just treat him like a regular bitch 
2282,1,ound    on you hoes  chitown  sb     
2283,1,If you re acting like more of a bitch than your bitch    there s a problem
2284,2,Damn it be cold fo a colored man
2285,1, you better feel the love    I don t even show these hoes love lol
2286,1,  You ain t ever gonna be a slice bitch   Kevin hart    
2287,0,Chasing these hoes  better get cash nigga
2288,1,u a hoe
2289,1,Quit hoggin the blunt bitch
2290,1,  He tweet like a bitch broke his heart
2291,1, Wilde nog even checken op Twitter hoe het ging maar had zo n heftige wond niet verwacht  heftig  Sterkte  amp  beterschap hoor 
2292,1,        If you have a different dude every other week you might be a hoe     js       no your not don t listen to him ladies  DoU
2293,1, Yeah    but your the one who wanted followers you gotta work it bitch
2294,2, first second an third mistake                      i been hearing it wus trash tho   kinda wan give it a listen  kinda dont
2295,1,I can t express how much I hate sam  he is by far hands down no questions asked my least favorite character   so bitch made  freaksandgeeks
2296,1,And if u aint a ho  GET UP OUT MY TRAP HOUUUSE 
2297,1,Stop giving these hoes half azz Dick plow it deep make her scream nd cream 
2298,2,   once fag   You got pressed to the ground    hang up your cleats n never put them back on or think about it
2299,2, portlandia  putabirdonit RT  The Xbox One would be so much cooler if they put a bird on it
2300,2,Mann are first game is   weeks from now can t wait   once a redskin always a redskin  
2301,2,  racist  Texas trash GWBush came to WH numb remember he and Republicans stole the election
2302,1,fuck deeeez bitches
2303,0, I m going to blame the black man  since they always blame  whitey  I m an equal opportunity hater 
2304,0,    shes one of the ugliest women Ive ever seen  Cross between a reptile and a crow   
2305,2,Wow redskins don t want this
2306,1,  When a bitch asks to eat your ass  
2307,2, my trick is I wait for the bird to get close to the pipe and then tap the screen  So you never hit your head 
2308,0, Jesus I would love to do that and more to those muzzie torturers  fucking animal savages
2309,1,Boys dont wanna seem like bitch thats why they dont express feelings like us females do
2310,1,Kick that bitch right in the pussy 
2311,1,ired of these niggas turning females into stuck up bitches
2312,2,What a trash franchise  RT  Fergie will sing the National Anthem at the Clippers season opener tomorrow 
2313,1,Why is  such a bitch  I mean who gets mild salsa  His father should be ashamed   
2314,0, ayo i even kill handicapped and crippled bitches look at my scalp real close and you ll see triple sixes 
2315,1, niiice my nigga schinder pullin hoes
2316,1,   fuck a raptor  Have fun with that when the tranny fails on you after   k miles
2317,1,He don t even follow his bitch          
2318,1, you got some hoes here yet 
2319,0,    so tony I think yr a rude little cunt and too too young to even know what real rock and rol       
2320,2,  Curious George  the curious little monkey or deranged serial cat killer  The story the man with the yellow hat doesn t want you       
2321,0, yeah he sucks just like the other fags who are    oh nevermind there are NO fags in the  NFL
2322,1,I show love to everybody not on joe time i just hate stuck up people thats hoe shit
2323,1,She feelin a young niggah
2324,1,  The nicer you are  the easier you re hurt  So just be a bitch
2325,1,How tf you act like a bitch  
2326,1, fuck no my school boring and ghetto
2327,1, ily hoe cheer up pretti
2328,1,I m tryna eat steaks n dis hoe wanna eat peanuts       voice
2329,1, Foreign chick  no lie   Man that bitch Beautiful 
2330,1,  I only wear weave because I like it    A bitch got hair                   
2331,1,  wake me up when da bitches get here
2332,1,  If I were to say be my girlfriend would you believe that I dropped all my hoes for you 
2333,1,  To my EX that bitch can have you           
2334,2,  I am a California State Assemblywoman  but remain a proud   unionmember    celebrating  LaborDay weekend ho       
2335,0,   alsarabsss  hes a beaner smh you can tell hes a mexican
2336,2,  Reds fan snags foul ball  gets shoved by player  flips bird  becomes True American Hero          
2337,2,        Tag a friend that sucks at flappy bird        
2338,2,  need to start mcbob because Williams only shoot let him play with bird
2339,2, Probably  yeah  By most accounts  he has the personality to handle it though  And he can wear a yellow suit if he puts up points 
2340,1,Lmao RT  Yo a cooned out nigger boy
2341,1,Promises were made bitch   You are now my bxtch
2342,1,    hoes 
2343,1,I talk to these bitches like I really do care 
2344,1,I hope you realize that your both retarded
2345,1,Seeing elder queer couples marry really is emotional  They get to live their final years with equality and with dignity 
2346,1,hese hoes aint yours
2347,1,If you don t fuck with  your either A  slackin B  a turd burgular C  a pussy face  or D  all of the above  WhichIsIt  
2348,1,Free lil cj bitch the wait is over    december th
2349,1,  dyke ron                           
2350,1,If you hang with hoes  you re a hoe by association  If you try and debate this  you re a hoe  If you get offended by this  you re a hoe          
2351,1,          So jus don t be faithful cus u never kno what your bitch doing lmao                                                                               
2352,1,Don t make me take yo bitch nigga                   
2353,2, I don t like it peaceful that s boring I like fighting I come from the ghetto do u remember that it s p impossible for me not to
2354,1, makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine   passing teens mock my old wrinkled balls 
2355,2,On the secret Party mission  Live tweaking to mock FATPO 
2356,1,          If you call my mom a bitch  your getting knocked out        on mamas          
2357,1, biiiiiiiitch don t start with this again haha my niggggg grandma come over hoe   If ya want I ll try to scoop ya up today if ya
2358,1,You like where the hell is yo bitch meanwhile yo bitch like where the hell is yo clique  ayeeeee
2359,1,    st block bitch Wassup
2360,1, You don t like us colored folks  what the he ll you re not colored you white fucks                                      
2361,1,  On the low RT  They re really looking for the next bitch to smash
2362,2, I miss Tupac rap offs hillbilly
2363,1,Know why birds don t wear pants  Cause their pecker s in the way
2364,1,hat other shit for the birds   Get over yo self
2365,2,  Peyton Manning s remarkable season                Pass yds  NFL record             Pass TD  NFL record              completions         likely ho       
2366,1,Hahahaa so people can t parent differently     Twitter is fuckin trash ahahahha 
2367,2,  China s bird flu outbreak    good signs    bad signs and   very bad signs 
2368,1,eal niggas let real bitches cum first          
2369,1,Yeah your eyebrows on point  but is ya pussy clean 
2370,1,Ima start friend zoning these hoes                            
2371,1,I support all of my niggaz and bitches doing dope shit on the west side and in my city LA
2372,0,  who is dis crack ass cracker
2373,1,  Good pussy takes your mind off the struggles and stresses of everyday life
2374,1,Precisely RT          Soon as y all break up is when she starts doing the shit she swore she d never do        like being a hoe
2375,1,hanks for scaring the absolute fuck out of me  flatfoot  Now I look like a pussy  Fucking jerk 
2376,1,  This hoe ass ref got hit and fined the fighters
2377,1,  But if you a hoe  do you  I ain t judging you  Get it in  but don t hurt someone in the process  be straight up ab it
2378,1, word   school flow on a dumb hoe   
2379,1,I        m tough  ambitious and I know exactly what I want  If that makes me a bitch  then okay 
2380,1,  i need a trippy bitch who fuck on Hennessy  
2381,1,Dress like you re gonna see that bitch you hate everyday           
2382,1,  I want attention yet she s on twitter talking about getting somebodies dick wet tonight and what her tongue does  deez hoes g       
2383,1,        I talk to any girl who paid over      for her sew in  show me u Atleast got some type of boss bitch in you lol        wth                            
2384,1,        Females get irritated FAST                  fuck them hoes
2385,1,Lol at bitches thinking Kanye is the perfect man because he opened the car door for his wife   You bitches don t know wtf y all need  
2386,1, got bitches that look like Bulldogs instead lol
2387,1, that s what I thought pussy
2388,1,  When a hoe says hi to bae 
2389,1,    hahaha ok you got a point there there would be hella bitches screamin and cryin ova that nigga th       
2390,0,  PROUDLY a racist  u dumb nigger
2391,1, dishing Texas trash talking pts with racist  maybe if GBush had apologize for all his sins he wouldn t be hiding
2392,1,I get bitches on tinder
2393,1,Megatron must ve fucked Stafford bitch or something   He will not throw my mans the ball 
2394,1,You fat hoes need to exercise and diet
2395,1,  pounds never fails to make me cry  Im not bitch  I just relate to it
2396,2,  Two Jihadis Arguing Over Stolen M amp M s Will Make Your Day    
2397,1,hese hoes be flawgen i swear bruh  a nigga dont want yall
2398,1,  never said I wanted to fuck a tranny   
2399,1,Shiiiit   drops you a couple extra dollars on that hoe  Get her a Brazilian  Gotsta spend money to make money 
2400,1,  My girl told me she was on her period  I immediately power bombed her hoe ass
2401,2,Charlie Sheen never disappoints 
2402,1,soon As u get some PT and y all wonder why I go so hard on these hoes    bitches ain t shit smh   
2403,1,  America is like a drunken redneck flailing his fists around  raving incoherently  He s kind of funny  but also you r    
2404,1,   Taurus s are the first to congratulate this years hoes for being smarter than last years hoes  You know who you are 
2405,1,I m beginning to thincc my brother is defiantly into fat Mexican bitches      Eugh          
2406,1,he solution is simple   buy a bitch
2407,0,People who grow their own vegetables are nothing but common peasant trash 
2408,1,hat ass so perfect we can t help it RT  y all diss hoes but praise nicki minaj everyday  I don t understand niggas man
2409,1, bitch u  
2410,1,igers are fuckin garbage jesus christ   suck a dick ausmus you re just as trash as that sorry ass bullpen
2411,2,  Yo BCU band made UCF band look like trash
2412,1,  True life I m an emotional clingy bitch
2413,1,Pickup line  Are you a cat lady  Because I love pussy too    NO WAIT I LITERALLY MEANT I LIKE CATS 
2414,1,YOU and them bitches that you came wit
2415,2,Being coons         At     Y all are amazing         
2416,0,   so if your    and in high school you dont have your own house you fucking faggot
2417,0,I like Chinese buffets but I hate all the chinks
2418,1,   that bitch
2419,1, Atlanta niggas   Bay niggas gotta chill  RT  I m shitting on you hoes  
2420,1,hem quicc to blast bitches  them all about the CASH Bitches                            
2421,1,I like herbal tea bitches no matter if anyone else does 
2422,1, porn  android  iphone  ipad  sex  xxx     Latina   Latina mature Big pussy 
2423,1,if you can fuck my bitch  cause nigga i m the shit I ll salute ya
2424,1,Lol look  is Mike Brown s twitter  Look at the trash he wrote about lmao  Gentle Giant my ass  Ferguson
2425,1, and retarded  Love is always retarded   sentimental
2426,2,  Crystal probably only person in world interested in my poor black hillbilly Jamaica  poor white hillbilly WV idea
2427,2,Oreo milkshakes will forever remind me of 
2428,1,I see thru all you fake bitches  amp  niggas 
2429,1,he streets a dirty hoe  niggad try to wife it though 
2430,1,  Y all ever just been having a normal day and your mind plays a horrible trick on you and give you a whiff of some good pussy       
2431,1,We been passed dem niccas yrs ago fr
2432,1,Fuck wit us and we tweakin hoe
2433,1, porn  android  iphone  ipad  sex  xxx     OldYoung   german milf getting young and old cock in her pussy 
2434,1,Most Jordan s that dropped in      were trash only fucked with like   pair and that s including the columbian
2435,1, nooo I am    lmfao and don t bitch me ya bitch
2436,2,  New bus stop  Guy across the street is yelling and doing David Lee Roth kicks at swooping crows  I should learn karate 
2437,0,Playing to white guilt lasted one last time  whitey felt  absolved   it ends today  It ends in the fields suburbs of Pennsylvania 
2438,1,bitch made  dudes actin bitch made
2439,1,  I know it ain t good  but these hoes gon  do what they wa wa waaaaannnnnt 
2440,1,  stfu with that what I m gonna do and just fuck oh pussy ads nigga
2441,1,I only fuck with bad bitches I m stiff
2442,1,         I m on my Y U shit using LinkedIn at work b        lmfaoo bagging them linkiden hoes lol
2443,1,Don t Hillary s verbal responses and aggressive interactions suggest either brain damage or a need for meds  Or maybe she s just a bitch 
2444,1,  Got    cookies because a bitch ate one 
2445,2,  Berto couldn t KO this dude who wanted to get KO d       Berto s trash  Upsher s trash  that fight was trash   BronerTaylor  Boxing
2446,0,I bet you think you a no chill savage huh  Fucking faggot 
2447,1,   corny ass hoes always got my name in they mouth 
2448,2,I don t know what s more stressful  midterms or flappy birds 
2449,2,Foto  imapython  bieg  albino sea turtle i think u mean soul of the ocean 
2450,0, your a fucking queer faggot bitch
2451,1,but shawty you not a bitch you the one I get money wid
2452,1,Ain t that a bitch 
2453,1,  Now the title bitch doesn t apply to all women  but all women have a lil bitch in em
2454,1,Can never follow bitches who s bios look like this 
2455,2,  Oreo cheesecake bites  
2456,2,  Uh oh  California solar plant fries thousands of birds in mid flight   Hot Air 
2457,1, this hoe got some issues 
2458,1,   David block that bitch
2459,1,aaaayciss bitch         Michelle Obama  African Americans Should Vote for Democrats  via        
2460,1,My hoes they do drugzzz
2461,1,I love when people bitch about athletes being payed to much   Like they d turn down millions  What the fuck ever 
2462,2, texans d st won t play the redskins again this year   
2463,1,Went ya bitch house now she not a virgin anymore
2464,1, yeah  I seen you tweet about bitch  amp  block  I used it   it fits 
2465,1,Should I expect good pussy or good but not good for you pussy from a Tampico drinker 
2466,1,          yasss when a bitch get paid tho                           as long as she dnt act crazy
2467,1,        How bitch how                   FRESH 
2468,1,Work be having a bitch enervated and shit 
2469,2,                                        GRAND OPENING                                           TOP CLASS         Oriental Massage         PERFECT          
2470,1,  If that pussy good  umma moan when um eating it 
2471,2,beanies cumming real soon 
2472,1,Let s Go LA  support my niccas no matter what
2473,1,hahaha damn dirtyyyy hoes
2474,1,         I m outside your house  comeout        this bitch
2475,2,  that movie was trash
2476,2,  When Charlie Crist said  Rick Scott  just too shady for the sunshine state  
2477,1,When u see that bitch in   months like  yea im having a boy     bitch u was twerking on dicc on vday  weknow
2478,1,  These hoes be fucking all of us niggas  I got news for all the monogamous niggas  yo bitch fucking anonymous niggas
2479,2,Some Douche cubs redneck cubs fan freaked out asking if bites      No you bloody BERK    He s like the        
2480,1,  with Putin pushing for land and China completely revamping their armed forces  You re a fucking retard  Stay out my country 
2481,1,  lmao you re on my timeline it ain t spying hoe lol
2482,1,   hell yea ill rep your shirt to fam lol  BetterWithPets TeamDonny in this hoe                   
2483,1,I hate when girls say  I m single but my heart is taken  bitch  that nigga don t love you  move on    
2484,1, yaaaasssss it is  You are buhlowin  up my timeline  negro           
2485,1,  these blacc ass charcoal bitches be sayin they mixed with irish and some other false shit cuh
2486,1,                   it goes to her ego          And her head bc it sholl is big        bye bitches
2487,1,Fucked the shit out yo bitch earlier she said she couldn t stand straight
2488,1,Bytch was an infant           How the hell this bitch    talking bout how much she remember bout Pac before he died         
2489,1,his bitch takes bitch to another level
2490,1,  Tell them bitches I ll always be your Mrs          
2491,1,no pills jus weed kill dat pussy all night damn right sho u right
2492,2,  Godiva Chocolate Dipped Oreos           
2493,2,I love me some chunky babies                   
2494,1,You bitter bitches need a life   
2495,1,  no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me
2496,1,On GC I l v  dis bitch 
2497,1,  Apple CEO says        Being gay is a gift from God        as part of campaign to sell iPhone to queers   
2498,1,Why isn t Rogers in the game  What a pussy  No heart  Not tough  Where s the out cry  Oh he s really hurt  No excuse  Cutler s tougher   
2499,1,BRUH   RT  Them ugly hoes say a nigga arrogant   
2500,2,Draft Drinking Game  chug a beer everytime you see a black woman crying  
2501,1,damn bitch lmao
2502,1,    Honey pot Harf is the state dept version of pussy Paltrow
2503,1,Wtf for real now all these stupid bitches are cutting over some kid smoking pot  I can guarantee over half of them smoke pot themselves  smh
2504,1,  My ex bitch keep tryna be my next bitch   when she called me tha other day i told her GIVE IT A REST BITCH
2505,2,US spy planes are flying over British skies in hunt for Jihadi John s assoc s with advanced tech   via 
2506,1,        I m jakes bitch       
2507,1,  Lets get drunk  get blowed  spit shit spark blunts  amp  fuck hoes   Bro white dudes have no chill 
2508,1,I m sick as fuck    this shit is for the birds
2509,1,Man this bitch smells like cheap lip stick
2510,1,   you re a fag for using that emoji  Anyways  you are one of my best friends  amp  there is never a dull moment        
2511,1,You re a pussy shut up
2512,1,   I said I was from where stop putting words in my mouth  that s something a bitch would do
2513,1,Ayo why da hell ain t nobody hip me to these niccas        BetterLateThanNever
2514,1,his bitch think I want her I m in love wit da gwap                                       
2515,1,                                                                           bitch gotta die        deaths                                                                                            GTFOH
2516,0, wow    Are you comin back up here                                       they some bitch niggas
2517,1,Down to catch a body bitch 
2518,2,      lbum de fotos  csitaly   TS  Fairy Tail   Satan Soul Mirajane Strauss made with The Sims    Happy    
2519,1,   is a pussy
2520,1,  I wonder if the hoes are gonna give Halloween back to the children this year       
2521,1,   nah go talk to ur hoes since u dont wanna text back n shit  
2522,1,hirsty fo da bitches saggin my pants n shit     Shit i paid this much for the belt i betta crack a bitch
2523,1,Pisses me off so much when Brett screams fag or whore out the window at people
2524,2,KaasPiet bloemPiet  lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken Zolang maar blanke beslissing is
2525,2,  When Mary asked him about it  said  the part you eat is white you throw the yellow away 
2526,1,  Big booty bitches with      Ass RT  Tits 
2527,1,  Media Matters executive behind  StopRush campaign blogged about        trannies                homos                
