,class,tweet
1438,1,oss text me back you twat
1439,1,stfu redneck white trash head ass
1440,1,sometimes I m just like wow this bitch had the audacity to talk shit      look at you and your life then look at me and mine                   
1441,1,So   Hello Kitty is really a Chicken Boo bitch 
1442,1,  Attractive girls are always the most insecure               While these Shrek looking bitches  walk around thinking their the shit          
1443,1,  These hoes is thotful
1444,1,  I done had EVERYTHING you hoes ever wanted s o to MY DADDY  Nigga w the MONEY     
1445,1,   ur a wack bitch who sells her pussy for          lives with her mom then was homeless cut the lies          http       
1446,1,Put the weights back on the rack bitch   Smdh lol Dick Chaney s  
1447,0,                 u a regular nig  u played out b        lol ima b Ig famous       these days that counts for somethin
1448,2,Don t talk about Homecoming until you actually do it  Otherwise  anti NF people have a reason to mock the Party 
1449,2,   trash cans are always demanding new music from the gawd Tyga
1450,1,Karma is a bitch and usually comes around and goes around right  Or do some people just always catch the lucky breaks 
1451,2,Jihadi rehab needs to account for the unpleasant fact that it s the worst behaviors that  attract  participants  
1452,1,Jus tired to tell a nicca Young Thug was gah yesterday nicca ain t believe me          
1453,0,  Why do the trashiest  really ghetto girls always get the most likes and comments on insta  Boys up and down their pictures a       
1454,1,  Girls be     talking about  catching feelings  bitch you need to catch this TD pass I m about to throw you smh
1455,1,   Uhh bitch  don t tell him  Bless you   when he sneeze  He got all the blessings he need with ME   
1456,1, DUH  That s because they re possibly tucking a penis   This bitch got man boobs          
1457,2,before and after I started playing flappy bird     before                                             after                                                                 
1458,1,And when bitches be like  me and him against the world   bitch don t nobody even know y all together     nobody hating 
1459,1,you gotta be a new breed of retarded if you do that  
1460,1,I ain t buying no pussy I got too many followers for that
1461,2, too make up for your yellow chompers   candyass
1462,1,    bitch ya mom take it in the ass for the light bill bitch          
1463,1,  Fresh out of jail and I got my chopper bitches be like Vick your number   like the BK whopper
1464,2, August is trash
1465,0,I hate when black people try and be white so bad     Your a nigger
1466,1,When the day goes bad just tell yourself  were the pussy at            
1467,2,I m not big on the  Uncle Tom  slur anyway  but can we at least reserve it for those who earn it  not just those who dare to not vote Dem 
1468,2, chink thats better then having the rug rats running around yah crib girl enjoy life lol
1469,1,  No officer I wasn t drunk driving  I was swerving on them hoes 
1470,1,aunchy ass to pussy action with Sakurako offering up her holes for      use 
1471,0,                           RT  Them  st    Charlotte goon niccas gon Fkkk around and burn Bank Of America stadium down         
1472,1,I wish hoes didn t bore me    I wouldn t have this problem and would shop at hoes r us every day   
1473,1,          RT  Don t like me     Have a          with the rest of the bitches waiting for me to give a fuck                   
1474,1,  AHAAAA DUHHRT  These hoes are for everyone  
1475,2,Sierra almost got caught with the ole hick                            
1476,1,Karma a bitch  but she can t figure me out with the shit im doing  
1477,1,Kayci and I greet each other by saying  hey cunt  like it makes me lol
1478,1, faggot
1479,1,   I m a           lil bitch
1480,2, that s bc I deleted  visionary  once I saw your subtweet  next time just   me tho   and I do love jail bird dresses           
1481,1,hese bum ass bitches on my block drawin         
1482,1,  when ur teacher tells u that u have homework   this bitch need to go   
1483,1,   Mannn these hoes for everybody  other words don t love these hoes especially at   FAMU   
1484,2,  highest score on flappy bird  cant be beat 
1485,2,  i see you again didn t election bird for government  america  that okay  i guess i just take this free cookie for everyo       
1486,2,  Forget your typical graduation speech  Charlie Day manages to be hilarious AND inspirational in today       s MIFVOTD  http          
1487,1,Bad bitch selling molly I might take one
1488,1,LC s Chilli and her bullied son have the same moustache and seem to share clothes  Yer in the public eye  STOP CRYING  ya flaky bitch 
1489,1,  Do I support killing terrorists      yes  Will I still mock hypocrites      HELL YES 
1490,1,  Some bitches turned on me with bitched that once turned on them           
1491,1,Finna favorite my last tweet so niccas will kno I been knew wassup
1492,1, damn son maybe he didn t know it was ya piece   He was just Tryna get some pussy breh
1493,1,  Finna fly me a Thot out here  Get back on My make bitches Fly like Peter Pan shit 
1494,1,My blue flag brite nd ya bitch blowing me like play bagpipes
1495,1,How you just gon start some mess and try to break up that man home  For    racks  I ll kill that hoe for breezy fam 
1496,1,  I dnt trust bitches who think they shud b on Bad Girls Club
1497,1,I wanna cut my hair but I m too busy being a bitch about it 
1498,2,   Exactly by folks who can t favor to get into that lovely old stadium 
1499,2,I can t watch Charlie St  Cloud because I cry like a little baby  Every  Single  Time                                      
1500,1,Poor Leo he can t help havin resting bitch face  I feel ya home skillet biscuit
1501,1,I m crazy poke out your eyes  slit yo clit  you give a shit cuz I m the shit
1502,1,In life you must ask yourself   are you a chosen one or a basic bitch   letsbereal
1503,1,  If I got time to hold my phone the whole time we having sex  Yo pussy Trash
1504,1,  me either but if the bitch like put on that Beyonc       nigga ain t gone hesitate
1505,1,  I can t be in my twenties stressing over a bitch who playin games  I m straight lol
1506,1,I got this root beer chillin in the fridge imma crack that bitch open in a few
1507,1,  You had me at   I hate that bitch too 
1508,1,Calling it am early night heartache is a bitch  broken
1509,1,Me   Mom  honestly  thank you for making me a bad bitch    Mom   You ve gotta stop  
1510,1,She was like ima need you to write a statement  Bitch write yourself a diet  It s always the old people trying to snitch  bitch
1511,0, this nigga                      know damn well you a coon
1512,1,OMG This bitch on the Tico wont STFU ALREADy    
1513,2, aka he wanna keep you warm  shoulda just introduced himself  coons
1514,1,          ESJ got some ugly hoes yeah  and them Leon G  Students ain t making no better       of em fugly         You ain t lyi       
1515,1,I m with   bitches  amp    of em mix
1516,1,I want me a coon ass girl lol
1517,2,Charlie Crist  outlawed  hated  rediculed and vilified for shaking the President s hand  What a country  What a democracy 
1518,1,He needs too  We win titles when he smacks hoes  RT  Big Ben gone smack  another  hoe after this lost                             sorry 
1519,2, early bird gets the worm tomcat
1520,1,Nappy chin hairs  bitch I m mothafuckin q 
1521,1,  So hoes that smoke are losers     yea     go on IG
1522,1,Fuck that shit I m out this bitch
1523,1,We ran thru the bitch you fallin in love with 
1524,1,  U can eat all the pineapples you want   Ur pussy still trash 
1525,1,  Big dreams  cause that small goal shit is for the birds 
1526,1,  c is for cunt u is for ur a cunt n is for not sure u know this but ur a cunt t is for turn around bitch  ur a cunt
1527,1,thugga let ur bitch suck em up in rentals   
1528,2, is     out of wedlock births a lie  latinos in  nd place   mostly driven up by illegal aliens w  anchor babies
1529,1,        Your opinion is irrelevant because you       re a cunt         
1530,1,         it s too early  don t annoy me                 don t come back from ya fun filled weekend and give me attitude hoe
1531,1,Amanda is a bitch omg I would beat her ass lol
1532,1,Bitches with kids are retarded
1533,1,I can t fuck with girls that talk about their pussy on social media   
1534,2,           AskAugust How Tall are you  I keep getting different answers from different people                                     lt  abo       
1535,2,hanks Charlie      
1536,2,        Lance Stevenson gone leave Indiana        he trash anyway
1537,1,I despise clich      s    you aint original bitch  you are a copy   deleted
1538,1, I know bro nigga seen a     African playing Guard and was handling the hoe
1539,1,his bitch think she fancy with her old ass C class get the fuck on
1540,1,  My body thought we d get an extra hr sleep but my brain decided to wake up   hrs earlier   My brains a bitch 
1541,1, porn  android  iphone  ipad  sex  xxx     Hairy   hairy pussy 
1542,2,  Oreo ice cream    
1543,2,I couldn t press send  That tweet about anchor babies was even too raw for me 
1544,1,yo hoe will get slayed                     
1545,1,Stress stress go away  Come again never you fucking bitch
1546,0, Says the old man    I hope you can survive another    years  you silly Jigga boo monkey
1547,1,Idk what s worse then a broke hoe with potential
1548,0,  Proof that thots are retarded  
1549,1, He actually good lol don t hoe him  But I mean that s some road to glory shit  gt Go to Northern Illinois   Undefeated  amp  Heisman 
1550,1,K fucking money bitch
1551,1,so y we ordering lunch at work to be delivered n it s like    ppl goin n n I m the only one wit a card n this ho gonna say  
1552,0, you ll make the team  them niggas trash  Lol
1553,1, they not gonn comment cause they in the closet hoes lol   Team  Getchoassoutdatcloset lol
1554,1,  Some of y all hoes thighs be so thick and can t even walk   Yankee food
1555,1,Come on Tank  break dem hoes backs 
1556,2,  RIGHT NOW  NewsCenter   projecting Charlie Baker will be Gov elect by a razor thin margin   wcvb
1557,1,I ve been sleeping with my mom for the past few weeks and I swear this bitch is having sex dreams or something always moaning in her sleep
1558,1, ur the tool for posting a vid of a dude pacing  Especially when u were too pussy to film his face   
1559,1,  Come get yo hoe
1560,2,Should I be worried that a lady behind my building is talking to a crow 
1561,1,  When you go through her phone and find out she a hoe 
1562,2,  Time for Ranger scouts to head out and watch some Yankee prospects   rangers
1563,1,All these bitches love Mosa sippin on the coca
1564,1, ima call you of a different number cuz moms still on sum hoe shit
1565,1, nigga don t be telling my business on this hoe lol
1566,1,   he s texas trash bro
1567,0,Happy Columbus Day  Even  BillMaher likes  cocaine and  Columbus    What the fuck is wrong with you  liberals  Fuckin   moron  retards    
1568,2,   Taakstraf in herkenbaar hesje in je eigen buurt  Pleit er al jaren voor  Weet hoe bevreesd ik er ooit voor was  da k er te wer       
1569,1,Why tf are girls still virgins           We only got   months to live bitch you better throw that ass back
1570,1,  so y all niggaz ain t never listen to no slow shit with a bitch
1571,1, already know juss ordered some of this for the weekend  for tha white hoes 
1572,1,Black Dynamite                                                          All the hoes gone   My dick harder than slavery    wall slides 
1573,2,lol   that tweet zebra 
1574,1,  THOT is a childish word         Grow up and call that bitch a hoe          
1575,1, I am always amazed at your resilience to keep on going into the night shift  Is it really better than the T O  ghetto 
1576,1,Y all really risk ur lives weaving in  amp  out of traffic traveling thru two counties for some pussy 
1577,1,   InBaltimore if you attractive everyby will believe you have the niggas bitches regardless of if you really do or do not
1578,1, please be a little depressed bitch the entire time
1579,2,                         
1580,1,I try and get back into anime but I swear every show revolves around either teenage girls  or the boys who are too pussy to talk to them
1581,1,  Columbus found America and we killed some injuns  SinceTheCubsWonAWorldSeries
1582,1, I don t be on the hoes but these hoes on my snapchat
1583,1,    bitch no I m talking to her  
1584,1,niggas need to learn to ride for there homies  not for the crew hoes smfh 
1585,1,eminiscin on my swinger days  when I drove a Caddy and my bitch sported a finger wave
1586,1,I bitch a lot but it s coo
1587,1,Lol u mad motherfuckin hoe
1588,1,She got arrested for domestic violence against him   Ugh bitch    
1589,1,But Carl is a bitch          
1590,2,  USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team           he s a bitch
1591,1,Every one of then would just be adding me to their collections of hoes
1592,1,  Hit the bitch nd forget the bitch  but i left my kids on her fuckin face
1593,1,Why these hoes always tryna be Bitches  Don t they know that hoes can t be bitches   cause they hoes  
1594,1, bitch please  I ll go to Windsor either way   When i come up I can bring some also                   
1595,1,my mother raised a cunt    lol
1596,1,  No shave November    AKA the month I crush the most pussy  Let the free muzzy rides begin baby 
1597,1,Lovin hoes but thats same bitch we put the pipe in  She suckin dick  thats the same bitch you give goodnight kiss
1598,1,Yo pussy ain t shit unless you had some  in it
1599,1, im not a nigglet          
1600,1,        This single shit so boring                          suck it bitch
1601,2, Charlie  im an old lady  don t EVER SAY UGLY THINGS ABOUT UR CHILDRENS MOM   I GET IT     JUS DONT  BIG HUG
1602,1, yea ima spin on yo hoe at about    after   
1603,1,Fukn wit my nicca Luey boi    Smoking gas    Jus kickn shit     WhereYallAtWitIt
1604,1, your so fucking ignorant u talk a lot shit for someone who don t wanna fight your mama raised u as bitch huh 
1605,1, thanks bitch
1606,1, bitch who s playing am not worried about you or your little faget ass friends at vines I know niggas at vines to so wtf u say
1607,1,People tend to bitch about coaching too much  but offensive playcalling has killed the Ags  Indefensible at this point 
1608,1,Strapped up fasho cause Iont trust no hoe
1609,1,  I know I got good pussy          
1610,1,James is the biggest bitch in basketball i swear   fuckin cramps seriously
1611,1, because you re a weak bitch  Listen to Cruel Hand because the singer fell on face last night 
1612,1,Lou is such a lil bitch
1613,1,  My boy is obviously gonna be slaying all the pussy tonight  dressed as a ninja turtle 
1614,1,Besides my sisters  this is one of two bitches you will always catch me with  
1615,1,Nigga fuck up  Ain t none of that shit Goin down with yo niggas RT  You niggas think you feeling            bitch  My niggas           you
1616,1,Excuse me  here s your nose  I found it in my business hoe 
1617,2, WHOA sorry for the spell check error  its not ho it was hey so sorry
1618,1,  I bet Beyonce s pussy tastes like a fresh caramel apple
1619,1,It s only a few real bitches I know 
1620,1,  sick of bitches bitching about other bitches 
1621,1,Mr nvr get no pussy u a virginnnn
1622,1,Bsd bitch make it clap
1623,1,          This nigga jerry room smell like bad pussy                                            
1624,0,  faggots
1625,0,Jason admitted you re a stuck up bitch lol  which you are  Think you re so much better than everycunt  naaaaa
1626,2,  When rednecks fool around with the aux cord 
1627,1,You hoes are in for a pleasant surprise                   
1628,0,         fucking white people          bitch wut 
1629,1,  Treat good girls like a queen and treat hoes like garbage
1630,1,  Just took electric stim to my pussy  Eeek  Back on  in   mins  
1631,1,Naomi Campbell  Rihanna  Miley Cyrus    Crazy bitches lol
1632,1,Gov  Rick Scott Kicks Charlie Crist       s Ass  
1633,1, fuck it hoes will be hoes 
1634,1,          Small ass pants                 bitch                            
1635,1,old ya months ago Charlie wasn t bullshittin   Bevo is next
1636,2,   aye  I respect ya hustle and all but dont tweet me anymore trash ass videos   thank u kindly
1637,2, hmu negro
1638,1,   I saw the xxx but I just thought she was a hoe
1639,1,  Let me tell u funky bitches bout a pimp name c  I ain t payin for no pussy and my dick ain t free
1640,1,  And apparently I sound like a country hick  Perks of being from Kentucky
1641,0,Fuck MLK                 Why does Lexii keep favoriting my coon tweets          MLK didnt die for this       
1642,1,Karma is a bitch  The tables will turn even if the person want it to or not  You can t stop it either
1643,1, bitches are gonna make it rain on me
1644,1,        Bro like I really enjoy like eating pussy from the back    It makes it more nasty  I like nasty haha                 you like eating ass  
1645,1,   fucking faggots  They thirsty for eachother  They probably fuck behind redemption
1646,2, Oh  me  too  Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec 
1647,1,Porcha grandma really like a nig for real  I should have tried to hollar fo real
1648,2,Damn internal alarm clock  Woke up at     am feeling chunky from my  am Cheerios splurge  Guilt led me to the treadmill   Gym  nosleep
1649,1,   We re putting long hard dicks down our throats the least you could do is lick a little pussy  returnthefavor    Illino       
1650,1, keep ya draws on hoe  
1651,1,Yous a bitch ass nigga         Rt i Push the tape bac till around Labor Day weekend turn up              
1652,1,                                  we gave bitches something to be mad about    
1653,2,his no beef thing is for the birds   
1654,1,  Say dat shit again RT  Bad bitches hate broke niggaz    but you knew that already  
1655,1,Amina ass    Peter you just fucking the bitch I don t like her voice
1656,0,Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO   bitch pick one   Fucking hate you   I know you proud but shit 
1657,1, bitch nobody want you
1658,1, Lebron brought the bitch down to his knees chill
1659,1,ef finally calls it when it s an arm ball but those hoes didn t count the hand ball in the Mexico game  K  yesiamstillsalty
1660,2,  Peel up peel up bring it back up rewind back where I m from they move Shaq from the line  ooooow who tf said that trash   
1661,1, this bitch not tellin me
1662,0,U coons can t wait to wear them Oreo J s
1663,2,WashPost Describes Charlie Crist s Bizarre Obsession With Fan Between Legs To Stop Sweat When Asked Answering Questions  DoG
1664,1,  All you hoes is still gon  be hoes tomorrow 
1665,2,She has zebra tights in her take home bag  me and my mom are just          
1666,1,today my friend taught me so hood slang           she said fuck nigga  nigga bitch  fuck boy  nigga bruh                   
1667,1,People gotta learn to appreciate the people that go out if their way to help you  Even if you don t want their help don t he a bitch
1668,2, You can t see it but I m flipping you the bird
1669,1,                              RT                              RT  Bow wow look like the stress of saving a hoe is wearing him down        
1670,2,with Louisville     losing last night  a win to  iubb     tonight should have them back in the top     ncaa  basketball  iu  hoosiers
1671,1,                             real rap fucked that bitch lay up for the day that s really disrespectful like bitch u couldn t feel the throw up coming         
1672,1,his bitch brought her toothbrush  Okay  
1673,2,        BEST ASIAN MASSAGE ON THE park slope   TOP RATED SPA                           
1674,1,If you attractive people just gone up and assume you got hoes
1675,1,Something like a perfectionist even check my horoscope bitch
1676,2, Toma ESO negros 
1677,1,        for all the bad bitches out there        Lets go have some fun                                      
1678,1, likkadawgg turn up ya bitch   fw ya dawg man
1679,1,Pretend assholes callin the women bitches when they know they love em lol  
1680,1, nigger mad
1681,1,I am the real vampire nigger 
1682,1,his hoe reathie be tripping                                     
1683,1,  All Bow Wow hoes on the stage  lol
1684,1,I like bad bitches thats my fucking problem
1685,1,a bitch can have two black eyes  bloody lip  scalp bleeding  bruises  and a broken arm and still be like  but i love him   lmao
1686,1, shes a bad bitch
1687,1,Off a lot of dope bitch I be high af
1688,1,  Yung Berg trying to fuck all these hoes 
1689,1,  years of eating and still no beard  more of mythology  RT  When you eat pussy it helps Yo beard grow this is s       
1690,1,SWAG          bitch im serious        
1691,1,Nothing is too spicy  And if it is     stop being a fucking bitch    eat more of it    cry you fucking pussy
1692,1,Haha bitch ass gucci
1693,1, If you talk back to me you ain t getting no pussy   Me  
1694,1,           MyGirlfriendNotAllowedTo have milkshakes   let that hoe bring one boy to the yard   and watch what        
1695,0,        When you live this gay  you can t be afraid of two black dicks in your butt  you fucking queer
1696,1,  You a faggot if you use Uber because real niggas drive drunk
1697,1, I got your moms ass on my breath pussy   
1698,1,How do you photoshop yourself and still be ugly  That s like cheating on test and still failing    Be ashamed bitch 
1699,1,hinking about getting my nips pierced   
1700,1,Bitches don t even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches
1701,1,u stupid bitch
1702,1,breh it s a polygamist town in arizona if u wanna have bitches on deck move there
1703,2,Mark Teixeira finally stepping up  HR and couple of BBs  Yankees
1704,2,Lmao RT  The in soles in Reebok Classics can t even handle the diabetic weight Rick Ross holds
1705,1,  I put my pants on one leg at a time  just like you guys  But then I eat a plus size model       s pussy in my helicopter 
1706,1,  Can I bring another bitch let s have a  some
1707,1,I don t get why bitches blame the hoe their man cheated on them with  IT WAS BOTH THEIR FAULT their boyfriend could ve said  no 
1708,1,Yes ugly bitch with the shitty platinum blonde skunk hair  you did take cuts
1709,1,  fuck y all if you doubt me  I m a piece of white trash I say it proudly
1710,1,    don t trust no   bitch
1711,1,I be chillin wit the bitches cuz a lotta niccas fake
1712,1, just more  teabagger babel  these are the same fucks that masturbated to    they just HATE it when gays r successful 
1713,1,I remember me  amp  duddy was arguing  amp  he gon say  shut up bitch that s why you raped me                                           just childish
1714,1,Oi look at this pussy on your bed  
1715,1,        Do this hoe wanna fight         right
1716,1,My bitch           
1717,1,I don t have hoes  Its a myth
1718,1,   come to the Davis show and celebrate with me you retard
1719,1,dis Morgan hoe in da middle of erything    
1720,2, team sucks
1721,1,Look A Y all Makeup bitches   Lookin like a ghost when ya wake up bitches
1722,2, Humanity really needs to get past this whole  slow down and stare at the scene of an accident  ape mentality we have    
1723,1,  Shout out to all the bitches who don t have to dress half naked to get a mans          attention  Stay classy 
1724,1, nah bitch you like Pookie from new jack city
1725,2,        Golden Oreos           regular Oreos                  YES   
1726,1,Dumb cunt
1727,2,  When you try to tell grandpa that   s music was trash 
1728,0,      I don t care tho cracker
1729,1,I don t fuck wit bitches that listen to that EDM shit for some reason them bitches be havin mad energy and I like to chill
1730,0, stop oppressing me  Have you heard of free speech  Stop shoving your lifestyle down my throat   st AMENDMENT   tcot  teabaggers
1731,1,Alcohol    drunk hoe        i miss         
1732,1,Now niccas won t haircuts
1733,1,Smoking Brooklyn got me high as giraffe pussy
1734,1,Oh my god this bitch walked past me and legit smelled like a fish market   TFEH TFEH TFEH         
1735,2,  If you honk your horn    seconds after the light turns green  I will shut off my car  lay on the hood  and feed birds fo       
1736,1,   amp  profeten voor  m Niemand weet exacte leeftijden maar v Aicha opeens wel Again zelfs mn ma weet niet hoe oud z is
1737,1, looks over at oomf  RT  Does pretending to have no bitches really work or nah 
1738,1,in fucking mexico bitches
1739,1,Big thick pretty bitch
1740,1,hahaha dumb bitch
1741,1,All I want for my birthday is a big booty hoe                   
1742,1,Winking emoji  I m about to fuck her right in the pussy
1743,1,Oscars fuckin roasts right now got me hella dying                                                this bitch                                                                                   
1744,0, none of my business   Nigga if you get that I m living with you lol and I m stealing one of them bitches and    k                         
1745,1,We are the only fan base who by and large gives a crap that Rodgers chews his guys out  Nobody bitches about this for Brady and Manning 
1746,1,Chances make champions nicca ain t nothing stopping you
1747,1,i need to go to the mexican flea market and grab some fake gucci sandals so i can stunt on you hoes
1748,1,For some reason I always assume guys who act like that in trucks have tiny dicks HAHA  fag
1749,1,         Yea bitch       dam 
1750,1,Why do bitches put fuck a bio in they bio     technically u still wrote a bio 
1751,1,He better choose up cuz ain t No Bitch checcin a nigga that she don t Fw for being wit other bitches   that don t even sound right                          
1752,1,Everybody that s still on Facebook ghetto or pregnant idc 
1753,1,ATTENTION  Leggings ain t for everybody  Especially you hippo looking hoes 
1754,1,Bitches cheat on they bitch    But be SOOOOOO HURT when they bitch cheat back 
1755,1,you worried bout other bitches  you need me for 
1756,1,  I m a  tall big booty bitch  wtf lol                                              
1757,1,hese people at jury selection are retarded
1758,1,I m still weak off the bitch gettin pissed on lol
1759,1,AHHH karmas a bitch
1760,1,You know you a bitch ass so I don t need to say it 
1761,1,Got a badass bitch just bouncin on my dick 
1762,1, lmfao putting on for twitter i see fat bitch
1763,1,  You hoes are lost 
1764,1, fake niggah  They fake 
1765,1,                Kyrie fast than a bitch with the ball        look like you out there lol       lol I wish
1766,1,  no bitch
1767,1,If yall niggas gon be gay  why yall gotta be so over the top  Dressing up in bitch shit that women wouldnt even dare wear  Smh 
1768,1,  Throw me a blunt bitch
1769,1,Brooooooo that wingstop went sooooo clutch  I straight ran through that hoe  
1770,2,hey took it there bro you know I m civil  RT   wait a minute  Lol  Don t get ghetto V 
1771,1,Hair pulling during sex is just a way of letting her know that her pussy is good
1772,1,My lil bitch just called me  said she needa break  But you can leave   Cuz bitch I m doin GREAT 
1773,1,Sesh with my n words say it like a white kid yes my Kush is betta than yours u are a whore so please kill yo self fool bitch ass
1774,1,witter niggas always want you to have unprotected sex with these nothing ass bitches  NAH
1775,2,Penn State tryna slant and screen all the way down the field lol
1776,1,   we just trying flip an ounce to a P in dis bitch    im still out school bro next week im out dere doe
1777,1, niggah you gay 
1778,1,  Shout out to all them bitches who don t own no designer shit and still look better than all YALL bitches with everything desi       
1779,1,Money first woman second but you hoes are last  
1780,1,  Those      NBA All Star Jerseys look retarded   They look like the combo of a NFL jersey  amp  a FUBU jersey
1781,1,  Guys who tweet shit to get a bunch of favorites are on the same level as hoes
1782,1, yeah because George Zimmerman is a pussy ass coward 
1783,1,  haha yuhh that hoe was funny
1784,1,You re a bitch dawg  A straight bitch 
1785,1, double up on this game bitch
1786,1, that don t mean you re not balling lol shut up hoe lol
1787,2,  Naming my son Caesar  Dawn of the apes is the absolute best movie I ve ever seen in my entire life 
1788,2,Looks like a tool but is useful as a clay hammer  fag  
1789,1,When I m a relationship I m erasing twitter cuz it s to many bitches that are accessible  I gotta the hormones of a    year old home alone
1790,1,   happy birthday nigs  Thanks yo
1791,1,  Him seh me pussy wetter then a shower curtain     ahmesehwetness  lt lmao  
1792,1,Bad bitches hate broke niggaz 
1793,1,I got    problems but a bitch aint one  she s all    of em I need a michane gun
1794,1, i need   of the bitches
1795,1,Ferrari addiction bitch it s a wonderful thing 
1796,1,Just saw wat  did to my car    t bitch
1797,1,Lmaoooooooo RT  You woke up a faggot didnt you RT  My nigga ain t get carded since I was a sophomore b
1798,1,My dad s friend was telling my dad and I about how he  got some good pussy last night   and how she was a  good lay   It was a real bummer 
1799,1, fuck no she dont let nobody hit that pussy either I know it s firm
1800,0, I swear to god nigger you better still hang with me before work  You got my hype
1801,2,   right  so the link would be your trash bin         gotcha
1802,1, grow a pair pussy
1803,2, nips
1804,1,Can t trust every face  bitch you gotta watch em 
1805,1,         RT  I hate when people get on my bad side cause I honestly don t like to act like a bitch
1806,2,Legion of jig                            
1807,1,retweeting ah bitch tweet is flirting nowadays
1808,1,I can t stand this fat bitch next to me  with her hairy ass legs kiss imik
1809,1,  Y all like sayin money don t buy happiness   but name a niggah sitting in a Lambo crying  
1810,1,  I can post a picture of chrus at like   in the morning and the little nigga will favorite and retweet that hoe
1811,1,        That pussy so wet she gotta dry outside       stop telling my business
1812,1,Actually I m gonna have  train her to be a fag  Don t you dare bring a boy into my house you slut You scissor like a good girl
1813,1,  Plot twist  it takes a lot to cut that bitch off          
1814,1,   hey dude watch who your calling a bitch  
1815,1,Quit blowing up my feed bitches 
1816,1,every time i say i don t like someone  boxer  rapper  etc   everyone bitches their fucking heads off as if it changes my opinion  relax  no 
1817,0, studies show that you re a faggot
1818,1,  Said I ain t Neva love no bitcccccch   but these bitches steady lovin on me on me   ayeeee   So what am I    
1819,1, gt Mfw some rachet ass hoe drops some scripture or religious stuff on social media 
1820,1,  Rare pic of trash posing with trash 
1821,1,Love having subs cause when my Mom starts being a fucking bitch I just crank up the system  Simple solutions
1822,1,Going to the creek with my bitches tomorrow
1823,1, yeah right pussy  
1824,1, ily    I m at work bitch do you even have any battle ready blades 
1825,1,Woman have staring problems just as much as men  Talking all this mumbo jumbo about men  I just give them retarded faces or ignore them  
1826,1,  Fam            You a faggot for kicking a field goal RT  just got beat    to   in Madden        
1827,1,Hokis pokis bitch 
1828,0, Are you working on route running and catching  You ll be a good WR for Grier  Have fun with the white trash  racist UF fans   FSU
1829,1,I       m logging out RT  ah man RT  The bartenders be sellin pussy too  I thought only the strippers sold pussy 
1830,1,                     RT  How you gone wife a bitch that let niggas lick on her head in public 
1831,1,  Making homemade pickles and working on a funny tweet about pussy  I am going to make a great old lady 
1832,1,   People need to mind they business  bitch this the Internet  stop posting shit then
1833,1,  My dick is called Eggo because bitches never wanna leggo my Eggo 
1834,1,  Real bitches  like me  make sure you get some even when they not  Lol
1835,2,green beans  summer yellow squash  zucchini  cucumber I will set some more out by the road today its free 
1836,1,Chill  I m not a coon RT  Sick of you fake bougie ass coons lol
1837,1, bruh bruh that bitch ain t loyal  
1838,1,Nice base running again by the   Fucking ponderous 
1839,1,  Bust dat pussy wide OPEN
1840,1, do I look like mike Vick bitch
1841,1,        If pussy is just pussy to you  you a nasty ass nigga   Hope you get aids                  bit harsh  Rethink that statement
1842,0,Just to get u mad go on your search bar on here and search up  stupid niggers   amp  hop on somebodys head then mention me lol 
1843,1,          you a bitch       they need to lock yo ass up for sayin some stupid shit like that
1844,1,                            RT  Hood hoes love Harrell football team         
1845,1,Heard them haters talking  I heard them bitches fucking   I must be doing something right
1846,2,Yee boy my yung nicca told me dat waxx
1847,1,  These old hoes is madddd that  and  slayed they attire     BasketballWivesLA  DrayaMondays  Mala       
1848,1,   Stop being such a bitch  Me  
1849,1,he way I fuck her  you would think I love this bitch
1850,1,  You can t take no ones bitch 
1851,2,Going to California today for some analyzer training  Going into Dick Whitman mode  Wish I had a tan colored suit to wear for the flight 
1852,1,is money over bitches
1853,1,         you re right I ll take girl on the right over Kim any day        can u support that hoe 
1854,1,  bitch mcconnell has been a    year parasite and we can not afford him any longer    Vote 
1855,1,  he s saying   he doesn t discriminate  he like darkskin hoes he like lightskin hoes he like Asians  as long as they bad 
1856,0,  me gusta  typing like a retard to make the other person look dumber by pretending to agree with them  bazinga
1857,0, ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
1858,1,oo little too late bitch ass nigga
1859,1,You must be retarded                 Quote with a thirst trap                                                    
1860,1,  It s just me   Or do you NOT want nobody else Texting Inboxing Kiking DMing Snapchatting Emailing  Yo girl or niggah  
1861,1,his     weather is a bitch
1862,1,If I were born black   I would have tons of kids  never work  get lots of free stuff  amp  bitch about it   Thank God I wasn t What a DRAG I d B
1863,1,I fuck alien bitches  demon and angel bitches  a couple of centaur bitches  got really drunk and fucked a dragon chick a couple times  ughhh
1864,1,I like being teased  dont give me the pussy too fast
1865,1,Because at your local insurance agency  the customer is ALWAYS our bitch   itakeshitfromnoone          
1866,1, finger my throbbing pussy slowly as i cum on ur face
1867,1,hirsty ass bitch don t sweat me
1868,1,  Insecurities are such a bitch 
1869,1,It s really a bitch when you re trying to make a difference to someone else  and they intentionally make a point to make you feel like shit 
1870,1,might have to play the b k tonight for my black hoes you know i still care about yal
