,class,tweet
2896,1,    Smoke wit a bitch in nap and let her play music I bet     she turn on boosie or some slow shit            real shit
2897,1,You out there popping them pills fucking them stank hoes   Keep it real you ain t really bout your bank roll   You re satisfied 
2898,1,hinking that i care dont give a fuck bout you think              wop
2899,1, also you can only refer to a girl as  bitch  if she has sucked your D  BetDat
2900,1,Lebron gone dunk that hoe like that with ease
2901,1,   when ur with ur friend and a bitch u both hate walks past    us as n       
2902,1,  I wonder if the girl that gave head to    boys for a drink in magaluf has twitter  she probly sends nudes for fags
2903,1, it is bitch
2904,1,So if a girl gets drunk and does some hoe shit   it s rape now   
2905,1,  I could literally be crying one minute get up wipe my face  amp  walk out the room like bitch turn uuuup                             idk it s weird 
2906,1,only like bitches ran for homecoming but like    running for prom
2907,2, you and me having Twitter bird shaped pancakes that would just be a start
2908,1, dykes aren t even human tbh  like what empowered them to dress like a man but like bitches   Some alien shit
2909,1,  A hoe ass nigga will never change
2910,1, Sheet i can t do that too a cripple
2911,1,hese side bitches will wait til they know u wit ya lady to text u  hey boo  bitch gtfoh
2912,1,un that nigga  you don t want that nigga  but I need a bad bitch that s hotter than me
2913,1,   slow rap voice  that bitch can suck my dick  faster rapping voice  that bitch can suck my dick
2914,1, yes bitch I do realize dat
2915,2,What else come on on mondays im not finna watch that trash  ive destroyed enuf brain cells 
2916,2,  DC Fri      Bengali Harlem  amp  Lost Histories South Asian Am reading convo    th St cc          
2917,1,  Yeah man  He even scare me and I is a nigger
2918,1,I fear no niggah I trust no bitchhh  
2919,1,dont trust a hoe never trust a hoe
2920,2,  Are you in London this evening   Well ex Iron Maiden member  Tony Moor  will be busking outside Balham train station from        
2921,1,How can dre drop it but  So much cunts will illegally download it or go on itunes to get it  Should be a fuckin hardcore cd  in shops only 
2922,1,  bitches          
2923,1,Its okay to smash one of your homeboys bitches or his girl just as long as you tell him about it afterwards
2924,1,When its hot i wear whatever lol shit if could come out this bitch in briefs i would
2925,1,Wish I would let you dig in my pockets     God bless you w  breath in your body    Lazy ass bitch get up  amp  start grinding
2926,0,  If I ride up to your bitch in these then    homie consider yourself a single nigga  
2927,1,Good thing my brother loves me more than all you bitches thoo  He woke his ass up after working all night to drive me to school  Thats love 
2928,0, you look like fucking shrek bitch
2929,0, Go pray in a church or something fag  no one cares about your religious bullshit 
2930,1,My dad just told   s dad to text one of their friends and say hashtag pussy  Hahahaha I m done
2931,2,  then the kid he sold it to brought it back to him cooked in a brownie
2932,1,  Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe
2933,1,balling like I m stunna bitch
2934,1,  I was wearing bucket hats before you basic bitches 
2935,1,his nigga think he gone play me shoot dice let yo hoe fade me
2936,1,his bitch just chillin 
2937,1,Me n niccas ya type Neva exchange   s    Wanna talk down n still gain from us 
2938,1,I don t got no type  bad bitches is the only thing that I Iike
2939,1,lmao RT  Lmaooo RT                                                                  RT  I m not a hoe I m a people person
2940,1,  You hoes wanna tweet and talk about equality then hope solo better never see her family again and go to prison and never        
2941,1,his bitch so ratchet
2942,1, I am brown  while you are black and ignorant  your stupidity makes me sick  typical thug looking nigger 
2943,2,  Sitting on my window sill  window open  bird tries to fly in  Smacked it   ProtectTheAnimals  
2944,1, some scandalous hoes then    Lmao
2945,1,It s throw it in her throat thursdays so make a ghetto gaggler out of her
2946,1,Im thinkin about using this beat and yeah I made it too bitch lol 
2947,2,  Uncle leo find iWatch in trash can 
2948,1,GStar suspenders got a bad bitch bitch
2949,1,We trash
2950,2,he Giants trash
2951,1,                   Basic tongue ring to suck dick with  And a basic costume  Recipe for a hoe         Ready for work  http        
2952,1,  Y all some bitches 
2953,2,Correction   gt  gt  gt  gt when the sky is yellow  death is upon us  No  I m scared
2954,1,                                     can y all females let this sink in for min  Moment of silence to get y all bitches thinking right  
2955,2,I was told never fold  amp  never sell my sole
2956,1,   fuckkn hate when he fights  Being a big pussy all the time 
2957,1,Having hoes not cool  That one will be better than all them thots
2958,2, some weird local ghetto school haha
2959,1,  P       s up hoes down  if ya bitch can       t swim then tha hoe gone drown
2960,2, This cold we have going around our little hick town had about everyone I know locked in their houses for better than a week  Stay well
2961,1, why hold back  Just say they re as retarded as their tits are fake there s no in between   
2962,1,Step Up All In was so horrible that bitch went straight to dvd                            
2963,1,  Ima buy dat bitch a jump rope bitches live jumpin   conclusions
2964,1,Niggas be impregnating the most basic of bitches   No job  don t know how to drive a car  no money  no house    n wonder why they miserable
2965,0,Awk    U don t like your own nephew   cousins bc our race   LMAO broke ugly bitches fuck them we don t need them
2966,2,Literally just got up and the first thing I did was chug a huge glass of water
2967,1,    is now tweeting from a tablet    baller bitch 
2968,0,                          RT  Lemme find out you niggaz letting bitches shit on yo faces                  niggas is weirdos
2969,1,So I figure out why I ve been a bitch lately 
2970,1,gonna get a tattoo of a teardrop on my dick cause i murdered that pussy
2971,1,  Fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy 
2972,0,  A real nigga gone teach his bitch the game not run it on her                            
2973,2,I just might buy myself an A Rod jersey  NewYork  Yankees  MLB
2974,1,  This kid is wearing HUF socks and a Don t Sweat My Swag sweatshirt  And I m like leave some pussy for the rest of us dude
2975,1,having one of those days where a pimp wants to unfollow every bitch in a    mile radius on IG that won t let me beat
2976,1,I smell I smell I smell  pussy
2977,2,Video  Charlie Baker campaign team denies contacting Gov  Patrick for meeting 
2978,1, what I thought bitch
2979,1,I got lean I got work I got bands my nigguh
2980,1,Put a b      tch pussy on first   
2981,2,if u eat fried eggs and leave the yolk entirely yellow ur a disgrace and also nasty
2982,1,Jealous niggas usually send the hate threw the bitches
2983,1,  wtf you bitches seen this without me
2984,2,  I m referring to the second down put Vick in slot play  trash
2985,1,  How you invite me over to fuck but I can smell yo pussy from across the room    Man ain t that dinner she cook then bou       
2986,1,Bitches be    in the  th grade talking about   where my bae at    No bitch   where ya credits at 
2987,1,  A boy won the Scripps Spelling Bee by spelling  knaidel   Used in a sentence  I ll never get any pussy because I know how to        
2988,1,        Y all females love y all a bum nigga or a jail bird             
2989,1,Sometimes you gotta settle for an average lookin bitch wit a good personality just to prevent yourself from gettin cheated on
2990,1,urn it up with ma down bitch          
2991,1,          When you accidentally say  About a week ago          bitch u just wanted to show Ya ass smh
2992,1,  When you make a beat with a pencil in class and the teacher says  keep making that trash ass beat and I ll fail you  ht       
2993,2, bandana Orian  They called me trailer trash for wearing my lil country getup          
2994,1,  These hoes ain t shit                            
2995,1,hungrier then a ho
2996,2, Whats it say    I see bird in it    Lmao
2997,2,  Two stocks to turn trash into cash 
2998,1,        I m finna eat some pussy        lmao
2999,1,Why does  like Serena Williams  She looks like a tranny
3000,1,When the pussy stank                                                
3001,1,hat s all I m saying you hoe ass niggas 
3002,1, I love you hoe   Hahahhaa                                                UglyAss
3003,2,lmaoooo RT  Everything on BET is trash  RT  B Rad RT  White Mike was on BET  he can t be trash
3004,0,  No  you stupid redneck   Animal Husbandry  does NOT mean you can get hitched to your blue tick hound  Misty 
3005,2,  Crazy bird 
3006,1,   Why would i pay sex  when i can getfree pussy that makes no sence at all
3007,2,  I don t understand the need for multiple autopsies  I guess they re going to keep on until they can slant   against the officer
3008,2,Is Hillary the        dodo bird        candidate   via 
3009,2,Please stop scoring  otherwise you won t have any runs for tomorrow against Romero  Yankees  BlueJays  MLB
3010,2,  it s supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass
3011,1,          LMFAOOOOOOOOOO RT  LMAOOO RT  You a faggot if you ever wore a tall tee  amp  took your pant       
3012,1,Load this bitch up with Kool Aid
3013,2,Pierce would ve easily drained all these shots with us  He s so trash now smh
3014,1,his fat bitch got all huffy cause she took too long to make her turn  so I took it  so she mouthed off to me                             girlbye         
3015,1,  We put a redneck in the White House it s gonna be the camo house                     
3016,1,Fuck bitches get money mission complete 
3017,2,  As long as its not one of those  special brownies  right 
3018,1,Give me head and kiss to nigga you a eww bitch
3019,1,My bitch educated  had her clients pay the payments
3020,1,My nigga calls fat bitches         porkers        lmao
3021,2,I love floating monkey heads as much as the next person but Active Surplus  website is just redonkulus  
3022,1,hese bitches man they love to HARASS
3023,1,Let a bitch try and set me up   she gone be stuck between a rock nd dis mufuckin Glock  MY BITCH BAD SHE TERRIBLE          
3024,1, I know right  But here I am wasting time thinking   more hr till I start the day      I m retarded           
3025,2,        Oreo ice cream cake                            
3026,1,          RT  A lotta fck niggas on this here Twitter  Really be talking like bitches 
3027,2,I feel utterly retarded  Thanks big brother                   
3028,1,  I m gonna rock out with my cock out  and you re gonna jam out with your clam out
3029,2,Note  Khorasan is the old Arabic name for parts of Iran  Afghanistan  Not an invention of modern Jihadis   justsayin
3030,1,Fuck your dreads fire it up hoe rt while we watch  This Is The End 
3031,1,Bitch I want my number back yo pussy mustard    oh yeah FUCK DAT BITCH TRUST ME   DRO
3032,2,WH  Obama won       t name Holder       s replacement until you rubes have already cast your midterm ballots   Hot Air 
3033,1,     RT  Me  RT    the fat bitch who s fat but think she thick and a big fine
3034,1,I don t trust these bitches
3035,1,  Drink some bleach bitch    If it was you  youda done the same thing   TeamZimmerman 
3036,1,         bitch im back at home now                  
3037,1,          I need molly water and a chubby asian bitch        same
3038,1,Don t ever kiss the other girl in a  some  don t hug that hoe none of that
3039,1,A hoe nigga will not be tolerated 
3040,1,I laugh at this bitch
3041,1, PeopleWhoMadeMy     my little brother and i hate to admit it but  and he knows why  but he s still a lil bitch though  fuck you 
3042,1,I have officially earned my right to bitch about things for the next two years  Yay 
3043,1, So he s a good football player   but he still acts like a nig 
3044,1,If this bitch new the amount of shit I spoke bout her on my twittah lol
3045,1,  these bitches even worst they ll send them guys for you  
3046,1,Lmfao all bitches is hoes then
3047,2,  Think  windturbines are bad for birds  Compare   via   via        
3048,1,    if u ain t making music for me to sip Henny to u a bitch so Maco winnin if he from a island no f       
3049,2,his fuzzy wuzzy kitten wants to know how a raven is like a writing desk  Find out why here          
3050,1,                                               RT  Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful
3051,2,   via  
3052,1, gotta keep your bitch in check
3053,1, ehh it was tough but yeah  Lol jk of course niglet
3054,0, becuz no man should celebrate his bday at a drreams  faggot
3055,1,        not one single bone in my body gives a fuck about what the next bitch thinks                           
3056,1,Cute teen gets her pussy flooded with      cum 
3057,1,thot hoe
3058,1,Put a ring on it or it ain t yo bitch  
3059,1,        Quote this with a weezy verse        you re like a bitch with no ass you aint got shit
3060,1,I guess niccas think if they owe you money for so long you ll forget                    
3061,0,    mean bro fucking faggot
3062,1,   a captain save a hoe just jumped in the convo to save these hoes LLS
3063,1,  This really how bitches be to   Lmfao             
3064,1,Lord RT   just shut up you pathetic ass bitch you re so worthless
3065,1,  i really do get excited to see my bad bitch association in lunch everyday they always make me laugh
3066,1,                No one wants an ugly nigga  so you ve got him all to yourself  No more stressing over hoes         lt          lies  
3067,0,   your low info redneck dumbasses vote for these corporate shills that idiots like you believe  dummies
3068,1,  white bitches win again smh         i fucking hate you        
3069,1,hat pussy can t be that hairy shit gotta stink lol
3070,1,  Facebook needs these   buttons   Dislike    Who cares    Are you retarded  
3071,2,  Media be like    Muslim whale attacks US Navy   Muslim tiger attacks Zookeeper   Muslim bird attacks Eiffel Tower   Mu       
3072,1,  Five things I ll never give a bitch                   My Heart   My Weed   My Money   My Twitter   My Netflix password                                                                
3073,1,  All Babies are born hipsters because they come out of the hospital in beanies 
3074,1, ugly white bitch
3075,1,        I let my girl handcuff me to the bed thinkin she gon do something freaky this bitch went through my phone       
3076,1,          No slushes                 hoes nasty anyway fam          
3077,1,Preach RT  Ugly girls are the way to go man  Nobody got time for you pretty hoes
3078,1,                                                                        RT  Mexican bitches shaped like silly puddy 
3079,1,        I m not saying I m for this but    Studs will fuck trannys but won t let they bitch strap them down you muhfuckas childish lol       
3080,2,Even though Lil Wayne s music has turned into trash  No Ceilings and I Am Not A Human Being will always be my favorites 
3081,1, she like  imma stop talking to you because you vibing in them headphones  Talk to me and come get this pussy in other words
3082,1,  her pussy stay wet when shes around me gotta lick it till she wetter then never before
3083,1, You can pull more pussy with a dodge and collect them panties alright    stormy and jake                            
3084,1,   I seen what you look like  not impressed dont talk shit you dirt looking bitch
3085,1,If you only like cheese pizza you re a pussy  Stay away from me and my lovely combination pizza
3086,2, i hope you get better soon  colds are for the birds
3087,1,  Weed louder than a Darkskin bitch in the club
3088,1,  idk why skinny bitches think they got ass cuh
3089,0, Youre racist against white people whigger  Anti Racist is a codeword for anti white  Anti zionist is a codeword for antisemite 
3090,1, No I m pimping out you and those guys at the park playing bitch volleyball   HairyChestsDoee
3091,1,we all went through so much shit together   I miss them bitches
3092,1,Pulling hoes ain t something to be proud of hoes go with anybody        
3093,1, lets settle this and fight stop being a pussy
3094,1,  she said  it s ok if u let ur man punch u in ur pussy as long as he makes u cum 
3095,1,  Woke up sleazy  Im bout to make this day my bitch
3096,1,If luke hemmings really thinks they re trash  I MUST BE FUCKING DIRT BC YOU BOYS ARE BEAUTIFUL DAMMIT
3097,1,I am such a daddy s girl it s crazy I will drop a bitch in a second over my dad bro 
3098,1,                Crip bitches b dusty asf                                                           
3099,1,Wash up hoe
3100,1,his side hoe main chick talk is disgusting  Get a life man
3101,1,  back in high school w  one  fuck these hoes now nigga lol thats what they for
3102,1,hey bitches I will penetrate you introduced me to your bitch
3103,1,In my opinion every bitch gay 
3104,1,    Dumb bitch  im singing to you bitch
3105,1,If the words whore  hoe  slut  prostitute  ect werent invented  their would be alot more pussy to go round
3106,1, hell Idk who did but that pussy better be golden
3107,1,My phone acting retarded
3108,1,  When you ve got   or   hoes every one of them sees her man as god That s why you don t have sex with them very often          
3109,1,  choke on a cactus  bitch 
3110,1,  Just a week ago  yall hoes wasn t sucking dick now yall all pros at it huj
3111,1,  You re not right for this job    What why   Well your r      sum       is just  don t be a bitch dude  written on a napkin  Don t b       
3112,2,  in the trash  i hope  RT   just dropped four new songs
3113,1,I salute to the hoes who kno they places    other than that bitches miss me
3114,1,All my young boys round me sayin get money and fuck these hoes
3115,1, neck TITTIES then pussy
3116,0, go jerk off to lollis faggot 
3117,1,  Ppl quick   bitch about what somebody ain t did for em when   times outta    they ain t did shit for that person
3118,1,Jtfooooo at  pussy on fleek 
3119,2, Just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting LOL
3120,1,   ugly bitch has blood on her hands for her whore ways
3121,1,  no I like pussy why would I be ashamed of that
3122,1,When a girl tried to argue with me whilst I was drunk   hes not done      you shut the fuck up bitch   im a nasty cunt whilst drunk  sarry
3123,1,  This bitch ugly in person
3124,0,   what can banks do to show engagement with the queer community    HIRE TRANS WOMEN 
3125,2,  Republican Rick Scott has been reelected  FLGov  defeating Democrat Charlie Crist          
3126,1,I fucked the bitch I used to dream about and coulda died when I came from disbelief  Nah I dont wish to speak on her name that shit is weak
3127,1,ick is not a bitch   TheWalkingDead
3128,1, if yo girl let them in  she a hoe   she belong to the world  why u cuffing her
3129,2,  Jihadi In Chief Hussein Urges restraint in Fighting Islamic Butchers               Apparently  we SHOULD be nice to ISIS   we might hurt       
3130,2, Boys still got birds in the cage  Lol
3131,2,Sore Loser Charlie Crist Won       t Give Concession Speech  Calls For Recount   tcot  pjnet
3132,0, happy birthday faggot 
3133,1,Couldn t care less about any bitch          
3134,1,  I asked dis bitch to get me water    mins ago where Dafuq is it
3135,1,he only thing about niccas is they be followers smh    Be ya self everyone else is taken  
3136,1,Im n a tight circle bitch you can t get thru dis loop
3137,1,My asshole credentials  Even rednecks hate me 
3138,1, pussy
3139,1,You ain t my bitch so lil bitch why you bitchin
3140,1,How mich time the P O P Hold It Down nigga bitch catch 
3141,1,Ya need a real nigga shawty  so come  amp  throw that pussy shawty   Studio
3142,2,Confusing circumstances seem to get in the way of your high ho    More for Virgo 
3143,1,  Mary Jane my only bitch
3144,1,  Where are They Now Fads  Doc Martens  enjoying anal sex  Girbaud  Posers  wiggers  fake bangers  Now accountants Jncos  Domin       
3145,1,  thats life hoes gonna be hoes an you could blame Tammy
3146,1,  Good girls take      months before they move on   only hoes jump from nigga to nigga   don t argue with me  this is scien       
3147,1,Never gas hoes but I do take they ass home
3148,1,his guy is      retarded 
3149,1,                   where the fuck is your top lip         in my pussy        
3150,0,  More queer lady Templars  That s my point 
3151,1,What now bitch I ve got you re girlfriend  
3152,1,    hey don t call him a bitch          
3153,0,  You a hoe if you give your number to another nigga while you got a man
3154,1,It s hard getting a bitch from the hood to suck your dick on camera She swear EVERYBODY knows her    And she hates the light 
3155,1,    no you threatened us bitch   Don t try to make it what it s not                
3156,1,  Some pussy be so wet                                     you gotta think about other things not to cum fast     like  damn i really failed the  th grade 
3157,1, Havok is one bad bitch wouldn t wanna mess with her  TNA IMPACT
3158,1,if ive ever been a faggot to you let me know and ill change   
3159,1,but i do know one thing though  bitches they come they go  Saturday through Sunday monday  monday through sunday yooooo  superman
3160,1,Plot twist  these hoes are loyal 
3161,1,Chop the top on the Porsche that s a headless horse     Extendo long as an extension cord bitch I ball like Jordan and I play full court
3162,1,          I love eating pussy lol I never get full lol        I can eat that shit forever lol  and ever 
3163,2,somebody take these Oreos away from me before I eat the whole pack
3164,1,Country music and rap music both talk about the same basic shit repetitively  Cars trucks  bitches women  beer drugs  Guns lol
3165,1,his bitch done blew my high and I was high off all of these drugs
3166,1,  bitches will fuck a nigga with money knowing he ain t buying her shit  but won t fuck a broke nigga that would give her his       
3167,1,  My monday bitch keep her ass up and face down
3168,1,Photo  Ima boss ass bitch                               turntup  webad  wepretty  gayvegas  rupaulsdragrace  barb  minaj    
3169,1,Sosa on the beat ho
3170,1,lmao RT  Tu Madre RT  nacho doritos trash
3171,0,You are a jiggaboo    
3172,1,  Happy Halloween bitches           katiedodds    halloween  CLE 
3173,1,  On my way to fuck your bitch  
3174,1, what an unfortunate clothing choice    Hoes with the crooked belly ring  Completes the  dumb trash  motif perfectly
3175,0, ight nigga haha fucking queer has to clear his schedule
3176,1, you a fucking wigger so stfu
3177,1,Mom you ve been a real bitch lately
3178,2, trash
3179,1,  That fucking San Francisco game man  Wish that trash ass garbage team never  won   I pray that they meet in the fucking       
3180,2, how  All of the QBs we had before this season were trash  They brought in a veteran so they could have someone to play
3181,1,                            I hate ya bitch ass
3182,1,She be on some real shit n stay on some chill shit    Besides all my niccas the only one I can chill wit 
3183,1,I guess bitches got it twisted and think I m weak or something   Do I look weak  Do I look scary  Do I look like somebody you finna pick w  
3184,1, burnt tho    Jus like a nicca                   
3185,2, thats why youz a yellow bone                   
3186,1,  Life s a bitch  but that s the only love I know
3187,2,All da white folk off twitter yet  Da colored tweet at night while y all sleep cuz you gotta woyke tomorrow 
3188,2,   Eating a roasted potato and smiling till my cheeks are sore  the crow SFX in this Cape Crisis are super great
3189,1,Word    But what r Dms  RT  A twitter crush is some bitch shit  Man up  amp  enter her Dm s bruh
3190,1,   bitch don t nobody care
3191,1,  I have zero hoes          
3192,1,Ms St aint no hoe  They fuckin Auburn up
3193,2,Yankee pinstripes might be the best unis in the MLB but the gray road ones are the worst CC looks like an elephant trapped in a circus tent
3194,1,  kim kardashian is making      million from in app purchases from her game  and you all call her dumb  bitch she s a damn gen       
3195,1,  I bitch about unnecessary things lol
3196,1,It s like zero bitches in nap that s gon stick by yo side if you fall off          
3197,1,  faced bitch
3198,2,Why do peeps gotta be mad ghetto nowadays  Smh pull up your pants 
3199,1, wtf hoe answer my question
3200,1, yeah  what a bitch  eh  life sucks  everyone should have the equal opportunity to lose their shirt in divorce court 
3201,1,  I find it hilarious how Austin says  swag witch  instead of  swag bitch  lmfao
3202,1,A hoe gonna be a hoe regardless
3203,1,Sike naw I love big smelly hoes doe
3204,1, shoulda came to my family s dinner tonight    we talked about shitting and negros 
3205,1, bitches or wat
3206,1,   hey cunt  I miss you too          
3207,1,Ugh I really can t wait to get paid tomorrow and spend it on my hoes                                                                                         
3208,1,  Bible RT  You a hoe if you already got New Years Eve plans
3209,1,  Could you please refrain from being a dumb bitch
3210,1,Pullout game trash           Iyanla having an intrrvention with a man who has    kids with    women  I have other questions       
3211,0,Only retards retweet fuckry
3212,0, those god damn chinks  
3213,2,  In the  Nothing Lasts Forever  category  I can barely recognize any Yankees tonight 
3214,1,It s pretty much been confirmed that I have the BEST bitch face on the planet 
3215,1,unning dangerously low on cigarettes these bitches better last me till Monday or Tuesday
3216,2,  The best way to make a hillbilly do something is to tell him he can t do it 
3217,2,Why can t I have colored eyes like my siblings                   
3218,1,If I wore a tutu  no bitch would want me                    that s what our dog is gonna be telling himself everyday          
3219,1,I told that bitch IDGAF about a Benz  bitch 
3220,1,  I m gonna miss that bitch of a bus driver    no you won t  Don t lie
3221,2, BlessJesusAir Matthew      Look at the birds of the air   and yet your heavenly Father feeds them Are you not much more valuable than they 
3222,1,It s lame that you can buy clothes that look like real military clothing  If you wear it I will make fun of you  You re a   star bitch 
3223,2, feel same way about New England Patriots  amp  New York Yankees  But unlike u  I ve worked in Boston  amp  NYC  Texas prison is upgrade
3224,1,  Rockin   rollin   swaggin  to the max My bitch a fashion killa  she be busy poppin  tags         
3225,1,  When lil b said        Word around town that I aint got no bitches  what   Thats a damn lie nigga my nuts is my witness               
3226,1,I had to hug the block  You bitches just wave at it
3227,1, we don t love this hoes
3228,1,          Nawwww If you a hoe you sittin on the floor and not my damn couuuuuch           but your birthday is in Feb or naa         Nope
3229,1,  Bitches be    in  th grade talking about  I miss Bae                     naw bitch you missed graduation                                     
3230,1,Don t lose sleep bout these bitches bc they come and go          
3231,1, Na a young bitch got school                            
3232,1,  Here I am  ready to rant about gfs and dogs and tears and women who cant handle their liquor and get jealous of club hoes a       
3233,1,his hoe straight up disappeared on me  like where did you go  
3234,2,I m hooked on monkey phonics 
3235,1,  Niggas be catching attitudes and expect a bitch to beg plenty of sorry s to figure out what s his problem  NO
3236,1,Slut I ain t playin  go find a white crayon and color a fuckin zebra 
3237,1,Is this bitch for real  I m heated bruh 
3238,1,Everything don t deserve a reaction  So don t think because you do something that I m jump  no  bitch I m focused on money not your sad ass
3239,1, George didn t have a twitter called  no limit nigga  where he talked about fighting  drugs  guns  and bitches and hoes 
3240,1,   at least I have a boyfriend dumb bitch          
3241,0, das calld usen yo brain retard y would i whoop yo ass n front of da police
3242,1,yeah I m a bitch  but guess what  you re still a slut 
3243,2, chik fil a  hipotle is trash and taco bell will give you the runs
3244,1,  when you re in public with your side hoe 
3245,1, and the plastic surgery of a tranny 
3246,1,I hate when bitches  been thinking  smh
3247,1,My favorite is  picslip that s a dumb bitch  who just posted a pic and isn t sure she should have or not 
3248,1,Slide in your bitch Dms like                     
3249,0,  I hate a bitch dat act like a nigga           
3250,1,I m on a boat bitch
3251,1,        bitches be set hoppin like bitch get your life for u get beat up lmao       
3252,1,Money  gt  gt  gt  gt  the best pussy
3253,1,I miss you being a wee cheeky cunt to me  sad times  missAbby
3254,1,stupid bitch
3255,0, you wouldn t know fag
3256,1, no bitch I had to use my whipers  
3257,1,        Jordyn stays making fun of how I eat like a little bitch 
3258,1,  hiding your favorite snacks from your family bc you re a selfish bitch
3259,1, By the way we do punch bitches  
3260,1,   LOL  That was a cyber bitch slap for sure 
3261,1,She actin b  gie around u cuz she used to them things u cant supply  Fuckin wit mee  cuz Mr He ain t shit be the first to take a niqqa bitch
3262,2, hoosier fans  is cody zeller nominating for this years  NBA draft   iubb
3263,2,Making brownies
3264,2,   lets not forget the fact that everyone and their mother has yellow fever
3265,2,  Saw a man in a yellow hat at the Grand Canyon today  He was hanging out next to a curious gorge 
3266,1,hat  and we spent half of our junior year and most of our senior year bitching at each other for being dumb bitches  Sooo there s that too 
3267,1,          How I lose this sweet         you ain t lose it you hide it lmfao Viri tryna smoke that hoe to his self
3268,1,i ont neva chase hoes they move to slow i let em chase me
3269,1, Pusha T and Ye gonna have to write the whole bitch
3270,1,I be ready to tell a bitch shut da fuck up lol
3271,1,  Bruh   Don t do this RT         Females swear their best friend is the baddest bitch in the world        
3272,2,Fantasy squad doing so trash   
3273,1,  We out dis bitch           
3274,2,trash 
3275,2,New  jersey should be yellow with a green chevron stripe like charlie brown s jersey
3276,1,  A female will automatically assume you have hoes if she finds you attractive           
3277,1,Hell I believe you too RT   lol I still look good I m smaller than half these hoes
3278,1,One of the best  faggot  jokes of all time is  StephenKing s  IT gt  Anybody seen that  faggot lately  I believe he s dressed as  Obama  
3279,1,   I would have loved to watch Newman bitch slap Johnson I d pay to see that
3280,1,he had a song called  Hit u from the back  with the iconic lines  There they go  a big ole pack of pretty bitches    
3281,1,Long hair   pussy any time you want it
3282,1,Buddy a fruit          Brandon said you a dirty ass coon       
3283,1,Being a hoe ain t cute  ijs
3284,1, oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao
3285,1,ryna be sumbody cinnamon apple        Now I cant trust any bitch wit pussy that taste like cinnamon apple 
3286,1,  bitch YESSSSS I make girls mad                   
3287,1,Lmfao niggas was going ham on the trash can in class 
3288,2, hick yes
3289,0,Between this trend and the vines acting like women its like niggas couldn t wait to be faggots 
3290,1, why are you laughing   That s you hoe          
3291,1,          Bro even with uno webo I still get more pussy than you                                                                                                                     
3292,1,  I walks in Country Kitchen Restaurant to order take out  this bitch come ask me  Table For One          I look that lonely   
3293,2,oday is GAMEDAY   iubb i need  iu to win so my jersey can arrive   HoosierNation  hoosiers
3294,1, go be cunt somewhere else
3295,1,  I use the word cunt very loosely
3296,2,  If u acted like a hoe after we broke up I m not wrong for thinking u were a hoe all along
3297,1,Looking like a nappy headed hoe but reppin that Patrick Ewing crew neck tho 
3298,1,A lot of dumb bitches out here    
3299,2,It s weird but I miss Robertson Screwdrivers       gt  From        toque        to        mickey         ten Canadianisms     via 
3300,1, realtalk if you a hoe an try to get serious with someone don t expect to be anything more then a piece of meat to them
3301,1,  If you gonna fuck my girl then dont pull her hair  nigga i paid      for that bitch weave
3302,1,Ion like doll face hoes
3303,1,his bitch done blew my high
3304,1,his bitch is crying 
3305,2, I ll show up and chug a beer or  
3306,1, faggots KILLED  jesuschrist gt  HELLO                          But whatever  Go ahead   gaymarriage yourself into  Pharaoh s pockets gt 
3307,1, bitch slap that asshole    with a chair 
3308,2,  why get attached to people when you can jump in a trash can and feel the same way
3309,1,  I know another chick I will NEVER shoot again  Filing this one under  heartless cunt
3310,2,Charlie Jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head 
3311,1,I m not BROKE                                      bitch I m BLESSED                                                                               
3312,1,I definitely cant FW a nigga that associates himself wit bitches I DONT fw                    tf you fuccing Goofball                               
3313,1,  am i really a fag if I m liking that video
3314,1,  he wants pussy  nd a dini mean a cat
3315,1,  seriously   After that first conversation on your status he fb messaged me calling me a fag lololol
3316,1,You too old to be on Twitter  crying like a bitch   
3317,0,dumb ugly stupid bullshit ass bitch                            
3318,1,  da fuck that hoe look sad
3319,1,            Kim always being nasty   Pussy hungry bitch                 look at me never hungry        
3320,2,Officials  Jihadi Cockroaches Now Booking Tickets On Cruise Ships To Syria  
3321,1,    Love for these hoes 
3322,1,  If you re a bad bitch why re you wearing sneakers 
3323,1,   Go talk to your other hoes    
3324,1,Fitted Girbuad straps  Them bitches would be raw as hell 
3325,1,hat makes you an annoying bitch  If you re out looking to be offended  you can t bitch when you re offended 
3326,1,Why you stressin bout a bitch  
3327,1,Briahna told me the best advice I ever gave her was that it  aint nothing to cut dat bitch off  lmao 
3328,1,If the servers for black ops   acts gay today this is my bitch fo the nite 
3329,1,Mykel stay wit all the bad bitches                            
3330,1,hese little girls at Simons were telling me they like my huf socks  bitch go home  amp  do your homework
3331,2,She s just mad cuz her big toe looks like an angry bird  Haha
3332,1,        now  If you photshopped  Pinhead like  JohnGalt with PISTONS instead of  faggot NEEDLES gt  I might be impressed gt   gay
3333,1,  no but if you dare I ll slay your ass  You fruity quaffing tranny 
