,class,tweet
1887,1,Man why do these hoes even bother wearing clothes when they re going out like that 
1888,1,I m a made man  y all pussy niggas in the middle 
1889,1,  That rocket blowing up reminds me of that time in college when I blew a tranny  But in my defense  I was drunk  Both tim       
1890,1,Please dnt take no pictures please dnt take no pictures especially with my jewelry on man these hoes so vicious
1891,1,  ah  i can smell it   its just about ready   opens the oven up and pulls out a sshitty burnt up ritz cracker  my perfect boy s lu       
1892,1,I hate a   think she know how to out head type bitch foh  
1893,1,  Wouldn t mind driving up to ghetto ass chula vista just to slap the shit out of gyro and watch him stand there and just ta       
1894,1,Can I get some good neck out dis hoe 
1895,2,trash RT  Can the Notorious B I G        s son CJ Wallace rap  Watch  amp  vote here   
1896,1, just texted yea queer bait          
1897,1,He s going to be someone s bitch         He bought to catch hell in cell block D  They fuck up men who are rapist and child molesters        
1898,1,I can t believe I m jealous  All I can think is   What goddamn bitch was in your room to take a pic of you in bed with your shirt off       
1899,0,    ew she s so ugly who is that hoe
1900,1,Just smile  bitches love smiling  D
1901,2, PacerNation     on the road  Perfect way to continue after  iubb have finished  NBA  Pacers  indiana  hoosiers
1902,1,         Just think if Alex won some games         That sorry son of a bitch will never  win  us a game
1903,1,Its feeling like wintertime bitches
1904,1,        A lot of women who claim they are yellow are actually red  color blind mother fuckas        I m yellow tho                   
1905,1,                                      RT  Karlie acting like she not a hoe     She been wit   of the niggas on just this show plus two guest appear       
1906,0, Our people   Now is the time for the Aryan race   stand up and say  no more   Before the mongerls turn the world into a ghetto slum      
1907,1,     bitch ass nigggaaa
1908,1,        They game is over fuck yall bitches  amp  yall attitudes                                                                        
1909,1, you far asf too nigguh
1910,1,  Cumming in her pussy was love
1911,1,  Twitter jail is pointless your suppose to tweet   they need instagram jail for hoes doing Shout out for shout out all        
1912,1, And bitch you must be lost                    
1913,1,I stay away from bitches that be insecure  I be wild ning out in public say I m immature 
1914,1,Why the wifey type girls single and the hoes being cuffed though 
1915,1, bitch why did you not fav or retweet this
1916,1,  lmfao and im still pulling hoes so how is that suppose to effect me is it suppose to hurt my felling fuck boy
1917,1, dont even trip my niggah i got you lol
1918,1,She be thinking she throwing that pussy back so good and all she doing is throwing ya nut process off
1919,1,  I am just saying   I would beat you down like the bitch that you are    then put my foot on your neck and shoot you
1920,1,  When dykes surround you 
1921,2, trash about us and your from another conference  you can say goodbye
1922,1,I ll be stripping off layers of clothes the instant we get back to the gate  It s hot as Satan s pussy on this son bitch
1923,1,I can neva count my stash cause I always lose count  I can neva keep no bitch cuz I put them hoes out
1924,1, do it then pussy
1925,2,        BEST ASIAN MASSAGE ON THE Brooklyn Park slope   TOP RATED SPA                          
1926,1,  free wop
1927,1,  When I saw men saying  Arguing with women is gay    what s when I knew y all really try hard for bitches attention who don       
1928,0,  I hate when a nigga ask me  Where the hoes        Nigga idfk  
1929,2,I want a slope job so I can get away from everything and be by myself for two weeks  I hate being around people unless they are my friends 
1930,2, those  trash  SnD stars would scrape ur team in SnD and most pro teams 
1931,1,  Ariana Grande built like a    year old Chinese boy  bitch shaped like an iPhone  GS but niggas go crazy over her   She no       
1932,1,  No nigga ever ask before he hit either         Body counts don t matter   YALL treat all bitches the same anyway  st       
1933,1,    how much does your wife wet pussy want another dick   BIG HEAD
1934,1,awwwww Alex Smith broke his pussy
1935,1,  I rather jack off then fuck hoes tbh   That shit boring give me a wife  
1936,1,          If you ask me  every bitch gay        not me I m all sexual
1937,2, just pulled out his pocket Constitution  Bring it man   just mocked McCain s wacko birds comment  HaHaHa       standtall
1938,1, bitch u got me fuckked up go suck lil action whamm like u always do on thursdays and fridays didn t think ik did u
1939,2, tranny
1940,1,     how the bitch ear get burnt 
1941,1,  Sigmas love to eat pussy at their juice party s      FAMU
1942,1,  I know you have me blocked  but next week bitch 
1943,1,  Hoes be like  go talk to one of your hoes      I be like  you are one of my hoes 
1944,1,  one charlotte store  but of course they are faggots
1945,1,     lol bitch you ve put lotion on my butt  amp  orajel in my mouth  You d paint my toes       
1946,1,  Fuck wrong w  these bitches lately 
1947,1,  Whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely       
1948,1,What is Twitter even for  Lmao This hoe wack af
1949,1,  I m money hungry man these bitches can t do nuffin for me
1950,2,  How Shy People Flirt  Learn tips from the best  
1951,1,  pussy
1952,1,S o to my old hoes  S o to my new hoes   
1953,1,  you gay  Gabrielle bad as fuck  Even though the other bitch bad you can t cheat on a dime  foh lol
1954,0,you re such a retard i hope you get type   diabetes and die from a sugar rush you fucking faggot 
1955,1,Fuck this hoe ass professor she looks like an extra from Halloween town 
1956,1,  So not ready for the  new year  new me  tweet bullshit to come You the same hoe you was last year Chill the fuck out
1957,1,Putin making  look like a bitch on foreign policy 
1958,1,  Fucking hate ignorant ass bitches
1959,1,I m just sayin  That s my baby  amp  I already told you bitches            
1960,1,Abby doesnt understand how beautiful she is  bitch you is straight up trippin  You know guys be droolin boutchu  Dont play  Lmao
1961,1,I ll break any bitch nigga down  I don t care about your size 
1962,0,  White trash warfare pt                               
1963,1,these hoes ain t loyal n these niggas ain t either   fuck ah bitch get ah bird
1964,1,  bitch wea ur clothes
1965,1,Been sleeping toooooo much  fuck it ima enjoy it before i start working   jobs like a hoe haha
1966,2, Sorry bout your Yanks Earl    who uya like in the WS 
1967,0,    Ahmed and retard mikey for special Olympic boxing
1968,1,We need a UT expose hoes page hmmmmm  
1969,1,          I legit watched it for about    or    seconds                 SO DID I WTF  prob cause were retarded smh
1970,1,oday I heard my boss say  motherfucker  bitch  like it was so funny bc she has an Asian accent
1971,1,Baby I can make that pussy rain  often
1972,0, SouthCarolina is full of white trash
1973,1,  A dick has a sad life  His hair is a mess  his family is nuts  his neighbor s an asshole  his best friend s a pussy      
1974,1,I just seen a hit bitch call a hit bitch ugly    that shit be funny ctfu
1975,1,   you bitch ass nigga
1976,2, you a Oreo cookie now 
1977,1, you a bitch for
1978,1, yeah  these bitches aint shit tho
1979,1,I can not  amp  will not fuck with theses dawg ass hoes no more    
1980,1,Brie said  We were together since before we were born   You guys are twins   duh bitch  Omg who wrote the script    BellaTwins
1981,1,  I need my pussy ate now  
1982,1,I can t believe that someone announced before the movie to the crowd that  They came for the bitches                    
1983,1,really tired of having a constant bitch face
1984,1,   bitch how tf am dumb your going off what someone else told you so u can shut that shit up
1985,1,Where the bad bitches at  And by  Bad Bitches   I mean  tacos  
1986,1,   y all boyz was fried  Fuck dat pussy nigga in the blue doe
1987,1,  bye bitch  im blocking u RT   i drew you           
1988,1, fuck you bitch smd
1989,1,Want some cheese with that whine bitch   
1990,2,eady to go get my fried Oreos
1991,1,Bad bitches from Oakland  she could beeee a model
1992,1,Yeah I have acne but I still pull hotter bitches than you    
1993,1,He pussy whipped without getting the pussy  RARE          Lmao he gotta snap out of it       
1994,1,  These niggas in gangs jus be tryna fit in or jus be tryna get somebody to ride fa em or wit most of u niggas bitches
1995,1,   Pretty close           trash ass nigga          Quote this and I ll guess your body count              
1996,1,Her pussy clean but she dance dirty  
1997,1,bitch I be smokin gas I could start a ferrari   
1998,1, that s meant toward my dads gf shes a bitch dude
1999,1, Hey Jim you ll love this  sidibe is a complete bitch 
2000,1,   nah go talk to ur hoes since u dont wanna text back n shit  
2001,1,his class ghetto as hell
2002,1,                Small titty bitches pierced nipples look like staples                                                                                                 lmao
2003,2,I luv watching gas monkey  they be havin some classics on there 
2004,1,I be stalking hoes   
2005,1,Let me see them titties bitch  ice cream 
2006,1, bitch it s not til Thursday
2007,1,his bitch pregnant again                            
2008,2,Sorry Sam  I went to  RT  Is wes durham woody durham son     If so  why is that tar baby doing a PACK game 
2009,1,  the timeline boring because all the hoes out right now probably getting fucked or planning too
2010,1,his bitch think she cool with her Jordan   rings get the fuck on 
2011,1,  And he still wont get no bitches RT   Wow wtf   
2012,1,Disgusting         GTFOHHHHH RT         Mom just bought me a pet nigger                         
2013,1,Baby I can make that pussy rain    Often
2014,1,I wasn t born last night  I know these hoes ain t right
2015,1,Fucc niccas dnt want no smoke
2016,1,not in the business of submitting to no bitch bruh bruh 
2017,1,butt chug  lokos or nah
2018,1,White trash bash                    
2019,1,                            RT  bitch i know you got games on your phone  
2020,1,I got bitches geekin sneaking cocaina cross the customs          
2021,1,Niggas cant stand me cuz they bitches be feelin a nigga   Get mad at yo so called  girl 
2022,1,  I be hatin when hoes be comin to me like I m finna save them  aintnobread bitch u better get out here and get it
2023,1, Crystal Star         Leggy and playful babe Crystal Star spreads her pussy for      you 
2024,1,I hate when bitches think you expect something in return for buying them a cheap ass gift or food  This is MY life  let me live 
2025,2,  I don t care how pretty you are  if your personality is trash men are going to treat you accordingly   That s not tru       
2026,1,his nig johnel keep falling asleep     That s usually me lol
2027,1, IStandWithRand Wise up RINO pussies  real leaders like Rand  Cruz  Lee  Bachmann etc  actually exist  Fight or go home   TeaParty
2028,1,  I wonder if mfers gon be mad I took they bitch                            
2029,1,Pick a city buy a condo find a fine hoe let some time go  chea
2030,1,But you can t tell a broke bitch nothin                                                     
2031,1, what are you doing tonight pussy 
2032,1, bitch don t retweet my question  Psh   Nasty ass ho 
2033,1,Slap the bitch is fun   didnt know beer wasnt that bad
2034,1,   that s where I get my yellow flags for being amazing                     HELL YEAH NIGGY
2035,1,  If you don t give your bf head you re a lame bitch and he s probably cheating on you with a bitch the suck his shit dr       
2036,1,  Tweeting about ur boyfriend won t get him off Xbox live that nigga gotta    kill streak rn bitch shut up
2037,0, shut up chink    
2038,1,hoes like when you honest  they say it s different 
2039,1, Ununnnn what plans  Text me niggah  
2040,1,If a bitch has to fuss  amp  amp fight over a niggah thats hugged up  amp  amp   boo d up w the next bitch   clearly doesnt gaf bout u
2041,0, idk you into mouthy spics on welfare with   kids and   baby daddy s 
2042,1,jesus christ youre a fucking retard if you believe in Mercurian retrograde affecting your life
2043,1, bitch
2044,1, bitch please  Not gonna happen  Nope 
2045,1,   bitch ass nigga square up                     
2046,1, porn  android  iphone  ipad  sex  xxx     Hairy   Hairy pussy 
2047,1,        all these bitches getting mommy money        niggas too 
2048,2, PS  and case is still in the trash can  idgaf anymore
2049,1, so your a dumb bitch 
2050,1,          Nah we still up  RT  All the flat booty bitches asleep yet or Nah         Nope we outchea
2051,1,        Y all big braid gelled baby hair havin bitches look like Dashiki from Don t Be a Menace     This is not up for discussion                
2052,1, bitch who scarry am not backing down from no fuck nigga the fuck you talking bout hoe ass nigga stop dat talking and pull up
2053,1,My bitches pop that pussy pop that gum and pop pills
2054,1,  Anything said bout my moms b would of led to a bitch getting stone cold stunner
2055,2,  Nerf the hell out of birds  they no longer attack you at long range  lower damage  don       t follow you forever 
2056,1,  Nun but bad bitches link up tonight  MansionElan finna go crazy
2057,1,Just remember when having standards becomes cool again      im gonna call a lot of you out for staying quiet like a bitch all this time 
2058,1,Lame niggas trash 
2059,1,  I ll piss on a hoe
2060,1,I need a bitch to top me till I get sleepy          
2061,1,Where s my money  bitch 
2062,1,Fuck all you hoes who keep giving my number to these colleges lmao
2063,1,                 wassup       bye       bitch you outta order
2064,1, lol lil bitch
2065,0, y dont u end us monkeys then  U hate us because were better than crackers  amp  I love it  Deep down u know weve done nothin   u
2066,1,  i dont give a fuck what my ex is doing    bitch isn t my problem anymore
2067,0, I m surprised you could read it with slits for eyes
2068,2, Aren t they the best  There story is here   Now it s time to visit our yellow friends at  
2069,2,   I saw an ajumma walk out in the beginning saying   Wow  this is so trash that I can t even listen to it                lmaoo
2070,1,hese bitches gotta realize that  their nigga  WANTS ME           if he doesn t now he did several occasions before          
2071,1,Fuhk you you hoe I don t want you back classic joint 
2072,1,  LMAOOOO RT  White people lmaoo RT  Filth  RT  When she says  Come get this pussy         
2073,1,Bad bitch with me and you kno that her ass is fat
2074,1,Yay I m a redneck piece of shit   sorrynotsorry
2075,1,And my mom was really getting me a car smh hoe f u for dat
2076,1,ruth is you re about as smelly as a barn bitch 
2077,1, bush took   times as many vacations   republican teabaggers are pusses    wah
2078,1,     tbh but a niggah can t have a normal convo with someone lmao hoes will be hoes Brian lol
2079,1, pussies   StB
2080,1,                                      RT  Lmao  This bitch come scooting in the tent like she about to fuck some shit up                              
2081,1,Stop spoiling U fags
2082,1, Its funny and it has that blond bitch on it
2083,1,  Got kicked out of AA classes bc I laughed at a guy and called him a pussy for blacking out every time he drank 
2084,2,Even liberals are humiliated by Charlie Rangel       s claim the GOP backs slavery   Hot Air 
2085,1,  Boosie said he got a bitch from the Sip   THOTs are gonna have  Boosie s bitch in da Sip  in their bio now  BETHipHopAwards       
2086,1, look at what you just said lls new era Girl bye kill bitches w Kindness  amp  amp  wht cousin 
2087,1, it s almost ya fucking birthday  So act right niglet
2088,1,  you a bitch Dennis
2089,1,Niggahs need to keep there bitches in check  
2090,1,  Only way I want a female to cover up if I like her the rest of you hoes I want to see half naked pics on the TL
2091,1, Yo can I sublet your pussy   ShitFahdSays
2092,2,If Ashton is trash then what does that make me  Come on guys someone like Ashton can t be trash  he makes too many people smile  
2093,1,i been fucked that hoe she a nobody
2094,1,Give that hoe an Oscar she stay acting crazyy  
2095,1,  When hoes call other hoes  hoes  
2096,1, Of course  I was being bitch  Learned from my mom how to make a guy feel like he s   foot tall 
2097,1,          RT  Niccas y all need lives  money  pussy  hobbies  or sum guidance     Bunch of Petty miserable dick n a booty ass Boys    
2098,1,Old lady went to pay and reached all the way over my plate  Hate eating on bar countertops  Stupid white bitch 
2099,1, u better sit yo ass in that bitch til    
2100,2,Breakfast of champions shrimp lobster balls  no sandusky  French fries nd a nice big Quahog  clam for        
2101,1,  catch a bitch snitch  my finger itchin on the switch
2102,1, Ass Oreos and his name is Thad Castle 
2103,1,You ever randomly woke up and ya bitch standing over you  just staring 
2104,1,    ayyy what fags
2105,0,  haha ight nig calm yoself
2106,1,Smh ma niggah
2107,1,So yall give farwells to Lulu yet did all but shit on Kris  Ok bitches    ok
2108,0,You re a faggot if you use the cover your face emoji
2109,1,Words for my single niggaz out here  too many bad bitches better than the last so never sweat a chick man they confused and that s ok 
2110,1,  Me And Paul Thinkin Bout Gettin Rentals For Da Weekend                             oooh shit bitches betta stay out da streets
2111,1,I like bad bitches cause they like bad bitches too
2112,2,  Coming up at     a  Charlie Baker s campaign admits he may have been wrong about the emotional fisherman story from this w       
2113,0,  humans are evil man  Cutting tusks of these beautiful animals so chinks think the get a hard on 
2114,2,        What       s going to be your pick for  SelectionSunday    for   WatchLikeaKing          Dis make colored folk happy
2115,2,Met a woman who was trying to feed a crow a Brazil nut
2116,1,hrow some orange on dat bitch
2117,1, cause of the loads of pussy you get right
2118,1,Every half breed cop in America is trying to rape white women 
2119,1,        All the seniors young side hoes gonna be at graduation like        
2120,1,  My friends the       Malibu has the legroom and ventilation necessary for professional pussy eating  Visit your Chevy d       
2121,1, bitch fuck you   You cut off until I get my snacks from fat boys  
2122,1,Nigga hungry then a bitch too
2123,1, y u arguing with that ugly bitch on twitter
2124,1,  killing these bitches go body for body                            
2125,2, southcarolina has a highschool graduation rate near     and that s why they have so many uninformed  teabaggers  morningjoe
2126,1,        That hoe gone jam watch        if you ain t throwing ass bitch  fuck out the party                 
2127,1, We got a win my nicca  Lmao
2128,1,Shouldn t be liVing  RT  stank pussy should never be ate
2129,1,Just seen a dude wearing all black and white outfit with Pyrex shorts  She s getting some pussy tonight 
2130,1, whoooo   Lemme find out a bitch run u haha
2131,1,  Sellin  my soul for material wishes   fast cars  amp  bitches
2132,1,All these hoes trife I can never cuff   I ve been hurt before so I can never give a fuck
2133,1,his Lil fraudulent bitch had the nerve to call my phone talking crazy bout how she get down nd puts        
2134,1,  Fxck outta here hoe        
2135,1,I really just wanna brake your fucking head in but I ll look like a bitch if hit you     
2136,1,  Dodging these hoes like 
2137,1,          Hmu talmbout match but when I pull up its    other niccas wit ya                  smfh shit like that kill me
2138,1, Pistol whip my Dickau  shoot yo bitch club up    Sometimes freestyles be freestyles  And I m okay with that 
2139,2,  Eli Manning just threw his NFL leading   th interception of the season   Lmao trash
2140,1, Shut up  And miss you too fag
2141,0,   but you re still a faggot
2142,2, Yes  And the   And stalking weird people  SO MANY THINGS   pr  chat
2143,2,   that matters  
2144,0,Heard that bitch gtta thang for them boss niggas
2145,1,  Niggas be like  I get   times the pussy you get  jokes on you fam   times   is zero
2146,1,hat vine started a coon frenzy bruh
2147,1, cuz people at work are bitches they shit talkers and yeah dude I need a girls night out      
2148,0,As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up  Pisses me off 
2149,1, fag
2150,1,  Fuck Red Malone man bitch ass niggah  could you please use complete sentences 
2151,1,                                                                           that hoe is like     
2152,1,  If u a messy bitch hell nawl i cant rock w  You
2153,1,I think a lot of bitches don t smile in their selfies because their breath stinks and they don t want to steam up their front cameras
2154,2,Was finna slit my eyebrows up in the shop but nahhhhhh                                                                                    
2155,1,Momma always told me I was crazy   am the hoes say I m amazing but I don t listen to a lady  
2156,1,All my hoes got money she in the mall she ballin bitch buy something for me
2157,2,  Bend over   And pick up that trash 
2158,1,Got damn man hung tf over like a bitch
2159,1,hese hoe niggas havnt seen half of me    chainz
2160,2,  At this point every voter in Florida has voted both for and against Charlie Crist 
2161,2,Because if nobody was judging the birds  this account wouldn t even cause a ripple in d ocean
2162,1,Just passed my ex s neighborhood and came across the thought that  in the end  I was the side bitch 
2163,1,        About to go take over the A this summer  Binging alll the fly bitches to bless atl   turnup         Thank you                              
2164,1,S O the young bitches  amp  females          
2165,1, I have something that you don t bitch  Always remember that 
2166,2,From the ESPN Yankees game recap   the sellout crowd braved    degree temperatures   LOL What    That s not weather you struggle through 
2167,1,          These hoes gonna be stunting in Florida with the pussy                                                                                                 
2168,1,hen ya ll idolize Kanye when he wifed up a hoe  Lol
2169,1,  remember in a relationship   her friends are NOT yours             they ll let her be a hoe   
2170,0,  do i literally eat asshole for a living  is that what i actually do faggot  You seem a little confused  
2171,1,  Real friends don t get offended when you call them bitch  hoe or slut  They smile and call you something more offensive  
2172,1,                                                                                                    this fucking bitch Rachel needs to die please
2173,1,if dey go to linch together  she gon eat that pussy befo they come back    
2174,1, BurnNotice Fi shoots bean bag rounds at the guy   Hurts like a bitch don t they 
2175,1,                   RT  Niggaz get free pussy off of bounce beats alone                                              
2176,2, Yankees  FireCashman I don t want Arod back 
2177,1,hats the only thing a nigga ask forRT  Its some choosable bitches in here tonite
2178,1,hese bitches both average  Lmao    baddie          Pretty girls be like                 
2179,1,  yu betta watch cho mouf bout dat one dea hoe
2180,2,  I accidentally ate a few fireflies last night while chewing some leaves I found  The shameful yellow glow of my mouth wa       
2181,2,NEVERMIND I FOUND THEM     in the trash   
2182,1,  We all know you re fucking a bitch right now LOL
2183,1, yours a dyke         
2184,1,   i was about to be like  r u queer  but c mon Jen do u even need to ask
2185,1,  i tell you ANYTHING on this bitch i better get a thank you  fuck wrong w  you dumb ass i wanna be famous ass   mixtapes cant r       
2186,1,Bad bitch give good head  dumb bitch get hood rich
2187,1,Surprise bitch          
2188,1,  Your opinion is irrelevant because you are a cunt
2189,1,Not associate but ya nicca
2190,1, bitch need crutches
2191,1, Bartending becomes a real bitch when you the  bartender are way way taller than the bar was designed for  Holy back pains 
2192,1, hoe yu came at me first tf
2193,1,Idk who tf Roro  amp  Sophie are  but I m glad they got bitches twerkin for the vine in they whips
2194,1,    hoodie is a little bitch  when was the last time you heard about hoodies  team  mike put all hi       
2195,1,          Two bad bitches giving me head at the same dam time        oldPICS LOL                                                      aww       
2196,1,nobody bout their actions  you all pussy
2197,2, thuggery  Cheating  Talking trash  Who s doing that besides Jameis  And isn t ND in the middle of cheating issues 
2198,1,Some of the ice melted in my car cause the dumb fuck at      decided he wanted to strike up a conversation wit a fat ugly bitch smfh
2199,1,  I fucked ur bitch after I got bingo
2200,1,hat bitch is goin off off off   
2201,2,he birds and the bugs  voguet by Anat R  via   vintage  jewelry  bugout  insects  birds
2202,0,i find it funny when fags write  looking for bf  on a grindr ap  LOL thats a fucking ap dumbass 
2203,1,     rts amp  I ll take the mic amp  say fuck her right in the pussy 
2204,2,Palin mocks Obama  on Russia rhetorically asks  who could have seen this coming   the crowd goes wild  CPAC    
2205,1, you got a toolbox you hoe
2206,1, my boy said this last night  I ll be in the gym Bc I refuse to be sloppy like these bad built bitches lol
2207,1,  I hate myself for bein so nice to these hoes bro    
2208,2,My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults
2209,1,  Happy birthday to my main niggah right here                                                                        We been at it for a minute same dreams of bein rich and we    
2210,2,Who d have thought my redneck husband would claim the hipster glasses  
2211,1,All I want is a     million dollars and a bad bitch
2212,1, just found u and fuck is my cock hard  Love your dripping pussy
2213,2, we could get matching burner phones and be ghetto fab for a few months
2214,1,don t give ah fuck about ah bitch or ah nigga   
2215,1,sell soul yea bitch shit serious          
2216,2,hen I went inside  in order to hide from mutant bird
2217,1,  but naawww though  y all hoes is fu don t fucking play w me 
2218,1,where da ratchet hoes at 
2219,1,hese bitches really be out here on backpage hoe ing                             watch yo bitch she could be on there  
2220,1,   wtf ling ling did you at least calculate the circumference when you threw that ass in a circle   
2221,0,hat shade of faggot clashes with your eye color 
2222,1,  These hoes    Smh 
2223,1,hate when hoes caption shit  who is she  lol shit is hella cheesy
2224,2,Seeing another baseball team just makes me wanna book my  trip right now 
2225,1,Me to   Caffenate me  bitch  because I don t know how to use Dave s coffee maker  struggles  CLEadventures
2226,0,Gave her that  move it lil nigger  push smh   
2227,1,Oh no she didnt                   Watch yo mouth bitch   One bitch and two dogs         
2228,1, that spear chucker  Hell no 
2229,1,  RT if you want me to expose some more bitches 
2230,1,  No bitch ass chick flick will ever be as sad as this movie 
2231,2,          hi ho 
2232,2,  tx trash you know trouble w ACA is in GOP gov states but like   you report lies anyway
2233,1,My car so wet My bitch so wet when I drive i car pool
2234,1,  Sick ass goal  ned  WorldCup    
2235,1, nigga I was there at      I went to go get my homeboy and I texted u at      naw u a bitch
2236,1,  You re a pussy 
2237,1,I got a something that pays me   Hunnit every week   only real bitches kno how to manage money        
2238,1,Just don t be offended  It s a word  you re just a bitch who s looking for something to bitch about 
2239,1,Where s this bitches parents tho  Go home you thot 
2240,1,  Either bitches fake gay or fake happy
2241,1,  If you hate me I dont care  New flash bitch  I dont live to please you aha
2242,1,        Sometimes I hate AZ  amp  sometimes I love it  Depends on the time of year I guess          amp  the dumb bitches that live here
2243,1,I never thought you could irritate me like  Please stop being a fucking bitch  Surprised your boyfriend puts up with you   stupidspecs
2244,2, That s a cute and fuzzy one   hehehe   
2245,1,  if I got hoes     one of my hoes   if not shutup  amp  never say it again
2246,0, Damn you  whitey   You ll get a kick out of the  newest form of white privilege  
2247,1,You hoes ain t got no real friends cause the shit I be seeing boyyyyyyyy                                              my friends ah burry me   ft under oml if I m ever slipping
2248,1, Congratulations brother  We in that hoe 
2249,1,   girl you know I was spitting that G shit to you  amp  you was going lbvs bitch plz
2250,1, bitch please        
2251,1,  place pussy on stache let pussy take ride
2252,1,All I ve asked is for one thing   amp  one thing only   But I get more then what most bitches could ever have    But still 
2253,1,last words to a bitch nigga  why you lie 
2254,1, bitch Wea you going 
2255,1, dont be a bitch smh
2256,2, via   Charlie Angus is sending        Made in China        Canadian flag pins back to Conservatives         
2257,0,No police department that hires gypsies  half breeds  and nigglets should be trusted 
2258,1, you don t want to battle  you shook cause ain t no such things as half way crooks     bitch
2259,2,  Charlie Rangel Re Writes History  On GOP        They Think They Won The Civil War        
2260,1,Hit it and pass it until that pussy elastic
2261,1, my niggah my niggah lol          
2262,1,It prolli seem like I flirt but iont want none of y all hoes          
2263,1,  hoes Be going through depression when they dude in jail bc other females gettn told the same shit they all need to be there       
2264,2,Is there a looser  college town than  BTown     If yes id like to visit  IU  hoosiers
2265,1,s o bobby bitch I had to body dis          
2266,2,  Oreo   s 
2267,1,I wish my brother would stop bringing dirty bitches in my house
2268,1,his bitch took her damn eye out like it was a contact                    
2269,1,Chuck E Cheese isn t the same as when I was a kid  Chuck a skinny bitch  amp  they took away the ball pit  Man wtf
2270,0,        i want affection      but i also want to be left alone         do you see the issue here        fag
2271,1,   you is a bitch ass nigguh
2272,0,bitch you re white stfu with your shitty Spanish
2273,1,          RT  But wait if he got a ole lady and still  quenching yo girl  is he a unfaithful water fountain for hoes    
2274,1,Fear no bitch
2275,1,  If there was an invisible celestial judge who killed those who spew hate on Palestinians  celebrities  amp  politicians would       
2276,2,I love the acoustic domes in the hallways  Favorite place to sing in public  No lie  
2277,1,  she can stay as close as she pleases nigguh
2278,1,        I just want the baddest bitch in the world right here on my lap                                             
2279,1,  I be in yo bitch pussy like 
2280,1,Juss got this hoe  Free so why not  Lop  p 
2281,1, your man looks terrified in that picture  Do you beat him  Or just treat him like a regular bitch 
2282,1,ound    on you hoes  chitown  sb     
2283,1,If you re acting like more of a bitch than your bitch    there s a problem
2284,2,Damn it be cold fo a colored man
2285,1, you better feel the love    I don t even show these hoes love lol
2286,1,  You ain t ever gonna be a slice bitch   Kevin hart    
2287,0,Chasing these hoes  better get cash nigga
2288,1,u a hoe
2289,1,Quit hoggin the blunt bitch
2290,1,  He tweet like a bitch broke his heart
2291,1, Wilde nog even checken op Twitter hoe het ging maar had zo n heftige wond niet verwacht  heftig  Sterkte  amp  beterschap hoor 
2292,1,        If you have a different dude every other week you might be a hoe     js       no your not don t listen to him ladies  DoU
2293,1, Yeah    but your the one who wanted followers you gotta work it bitch
2294,2, first second an third mistake                      i been hearing it wus trash tho   kinda wan give it a listen  kinda dont
2295,1,I can t express how much I hate sam  he is by far hands down no questions asked my least favorite character   so bitch made  freaksandgeeks
2296,1,And if u aint a ho  GET UP OUT MY TRAP HOUUUSE 
2297,1,Stop giving these hoes half azz Dick plow it deep make her scream nd cream 
2298,2,   once fag   You got pressed to the ground    hang up your cleats n never put them back on or think about it
2299,2, portlandia  putabirdonit RT  The Xbox One would be so much cooler if they put a bird on it
2300,2,Mann are first game is   weeks from now can t wait   once a redskin always a redskin  
2301,2,  racist  Texas trash GWBush came to WH numb remember he and Republicans stole the election
2302,1,fuck deeeez bitches
2303,0, I m going to blame the black man  since they always blame  whitey  I m an equal opportunity hater 
2304,0,    shes one of the ugliest women Ive ever seen  Cross between a reptile and a crow   
2305,2,Wow redskins don t want this
2306,1,  When a bitch asks to eat your ass  
2307,2, my trick is I wait for the bird to get close to the pipe and then tap the screen  So you never hit your head 
2308,0, Jesus I would love to do that and more to those muzzie torturers  fucking animal savages
2309,1,Boys dont wanna seem like bitch thats why they dont express feelings like us females do
2310,1,Kick that bitch right in the pussy 
2311,1,ired of these niggas turning females into stuck up bitches
2312,2,What a trash franchise  RT  Fergie will sing the National Anthem at the Clippers season opener tomorrow 
2313,1,Why is  such a bitch  I mean who gets mild salsa  His father should be ashamed   
2314,0, ayo i even kill handicapped and crippled bitches look at my scalp real close and you ll see triple sixes 
2315,1, niiice my nigga schinder pullin hoes
2316,1,   fuck a raptor  Have fun with that when the tranny fails on you after   k miles
2317,1,He don t even follow his bitch          
2318,1, you got some hoes here yet 
2319,0,    so tony I think yr a rude little cunt and too too young to even know what real rock and rol       
2320,2,  Curious George  the curious little monkey or deranged serial cat killer  The story the man with the yellow hat doesn t want you       
2321,0, yeah he sucks just like the other fags who are    oh nevermind there are NO fags in the  NFL
2322,1,I show love to everybody not on joe time i just hate stuck up people thats hoe shit
2323,1,She feelin a young niggah
2324,1,  The nicer you are  the easier you re hurt  So just be a bitch
2325,1,How tf you act like a bitch  
2326,1, fuck no my school boring and ghetto
2327,1, ily hoe cheer up pretti
2328,1,I m tryna eat steaks n dis hoe wanna eat peanuts       voice
2329,1, Foreign chick  no lie   Man that bitch Beautiful 
2330,1,  I only wear weave because I like it    A bitch got hair                   
2331,1,  wake me up when da bitches get here
2332,1,  If I were to say be my girlfriend would you believe that I dropped all my hoes for you 
