,class,tweet
5145,1, lmao   Brutal for the nigs who can t get jobs  lol  
5146,1,  Was about to fly to Portugal  amp  open a can of whoopass since they started to zoom out during  Still run this bitch 
5147,1, you a broke bitch too 
5148,2, strawberry shortcake  Stacked with whipped cream  yellow spunge cake   amp  sliced  strawberries freshly picked from the farm w  my kids 
5149,1,one time for the illest bitch alive
5150,1,          All y all bitches corny lol       rt
5151,1,Fucking trash 
5152,1,  im fukin yo bitch u mad as shit
5153,1,here s apparently a wee cunt who s a year younger than me called Sean brown being cheeky about me lol
5154,1,I CONFESS gt   DegenerateArtist and  RebelScience IS THE  WALRUS who sneaks pussy in the night gt  I AM  Artist paints your wife with  BASTARDS gt 
5155,0, that was so gay  And I was tanning bitch  Juvie made me white
5156,1, haha yeah they do say im a little bitch
5157,2,  The NFL is very equal this season everybody showed glimpses of being trash
5158,2,  Keys open doors when them keys is albino
5159,1,I be waiting for a bitch to sneak diss   I m   ing IDC                   
5160,1,  Shout out to the bitches thinking their boyfriend is loyal because every time you check their phone it says    inbox     
5161,1,I love bad bitches                            
5162,2,It feels awkward to have the  playing against the   I mean  we all know who I m rooting for  but it s awkward 
5163,1,I m bout to be back on my old shit I miss my hoes texting me saying they wanna come see me
5164,1,ya girl pussy is trash as fuck 
5165,1,  I love asking really hot  skinny bitches when they re due 
5166,0,  DEAD                             RT  When ur fuckin and her pussy stank but u have really good friends            ht       
5167,2,Dress shirt  saggy jeans  backwards Yankee hat now that s lifting swag
5168,1,           On a leash          RT  Just pussy           
5169,1,  You messin with broke niggahs you gon be broke niggah                                                         
5170,2,If you must call me a cracker  please call me a Cheez It  not a saltine 
5171,1,          Hoes always say they a  rider  bitch stfu and ride this dick        lmaoooooooooooooooooooo          
5172,1, ew pussy buy a fucking xbone   u got dat Puppy muny
5173,1, lmfao I wasn t scanning anything  the fat hoes was hittin me up
5174,1,When you re grinding with a bitch and she s knocking you over with the booty 
5175,1,hat s why I don t stunt these hoes on Instagram   teamrealbooty 
5176,1,Other then the faggot shit  Macklemore actually a really good artist    better than alot of rappers
5177,1,          does nobody sell  orange flavored and colored  bubblegum  IS THAT YOUR FUCKIN  PROBLEM   Giants  Fuck it  I m going   Pack now
5178,1, lol he still a lil bitch
5179,1,hese lil hoes sitting across da way too fuckin loud  Like damn hoe your sittin less than   feet from each other shut the hell up
5180,1,  wuss up bitch
5181,1,What state got the best pussy           
5182,1,Some ho hitting on my wife lol
5183,2,dodgerofzion asked  A giant green rooster walks in carrying a tray of brownies  You may have a brownie in    
5184,0,  you call someone a faggot and then say to kill themselves  you are a pathetic human being  A fucking disgrace 
5185,1,  Social network got bitches heads like           
5186,1,        bruh i m telling you if she got  zebra print bed sheets      she a hoe                                    
5187,0,Hitler didn t finish it  Can u  If a nigger ur Jew confronts u in the street what then 
5188,1,hese hoes was just really fighting ova Some rally s tho on   th                  
5189,1,  A hoe is gonna be a hoe no matter what
5190,1,  You re such a bitch Carlton  You re lucky your fathers a judge 
5191,1,I only like women who       s pussy smell like burnt cheese
5192,1,  hos will literally do ANYTHING to say they got a nigga dawg                   
5193,2,versace bird feeder
5194,2,   Royals win   KC with a     blanking of the Yankees to take the series in the Bronx   BeRoyalKC
5195,1, u calling me a pussy but u not bout shit fuck all this talking let s pop shit off then
5196,1,    it s knives bitch
5197,0, dont tell me what to do  fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot 
5198,2,   Goes into monkey bar to meet swingers 
5199,1,Her pussy so good like I left something
5200,1, You re a fucking pussy
5201,1,he power of Christ compels you to pop that pussy 
5202,1,Seen niccas come up     I seen niccas fall
5203,2,  You re responsible for the story inside you  Don t let self doubt cripple your  creativity   AmEditing  AmWriting  WriteTip
5204,1,Got your bitch over here combing my hair for me  
5205,1,  Good pussy ain t changin nothin  Might bump you up to main hoe from side jank  That only mean you get fucked more          
5206,1,  When you eat the pussy so good she can t control her moans                             
5207,1,  If you ve been though what I ve been through you would have turned into a heartless bitch by now but I m stronger  amp  bet       
5208,1,got ah tight schedule    fuck ur bitch just met her   
5209,1,Still downtown with these bitches 
5210,1,byeeeee bitch           
5211,1, pussy 
5212,1,Lil bitch but her ass move                                     
5213,1,        lesbian pussy taste like rainbow trout           lezzzbehonest
5214,1,  The way Tricksnipers act is just ugh      of them are Chief Keef  Soulja Boy niggers  Absolute sewage waste
5215,1,  Niggas be waiting for these light skin bitches to respond to a DM like     
5216,1,  Math is fucking useless     algebra   not gon help me pull bitches the fuck    
5217,2,  In the ME  the crow would eat the bear MT  Obviously not in the ME MT  Bear Saves Drowning Crow   An       
5218,1,he spot is open for you take so your better grab it before another bitch do and if she is determined and beautiful enough she will do it 
5219,1,I m a be even pretty           julisa work magic on bitches    Lol i keep stalking her IG to see how perfect I want my braids    Its hard to pick  
5220,1,Met a foreign bitch at Wesley                      she better call me
5221,1,  I suck a giant dick  i suck a skinny dick         i suck a faggot dick  i suck a nigger dick         i suck the dicks that remind me       
5222,1,He said we gon be paying a bitch rent  I m not even tryna buy her an extra sweet and sour sauce at McDonalds
5223,1, G s up  hos down  Rush  I mean clearly he likes to party 
5224,1,Way too many pussies who just lay down and do nothing in my generation  Both literally and figuratively 
5225,1,hat bitch is lyinggggg
5226,1,  Tierra Marie   I m the Princess of the ROC  Rihanna   y all get a good pic cause this bitch ain t gone be here long  http         
5227,1,  I m a vet Ryan  TK rocks  You re just a useless geek  Oh  and you have a face like a bitch 
5228,1,hese bitches ain t shit I forgot to mention  
5229,2,I hate my dog s name   It sounds so ghetto           
5230,1,this why i need bitches
5231,1,I want to square up with all these hoes 
5232,1,  When you see bae retweet or mention some hoe 
5233,1,I eat generic Oreos   Baller with a budget bitch 
5234,1,Same hoe said I couldn t get it tryna kick it 
5235,1,  at least that one dude had the guts to   me  If you don t like my opinion qquit being a bitch and keep scrolling         
5236,1,  Note about             days in a month  these hoes selling pussy for     a pop lol  
5237,1,  mormon hoes   
5238,1,Smoke good weed with a bad bitch
5239,2,Which expendable player can we put in with the sole objective of breaking Beverley s jaw 
5240,1,I lost all my respect for my brother cause you acting like a straight up bitch
5241,1,I m finna start slapping bitches
5242,1,Sloppy ignorance in all my pockets                            Come here lil bitch I want sloppy toppy                   
5243,1,   I didn t sell my pussy for         it was         
5244,1,   did u steal those glasses haha stupid nigger
5245,2,I m Camera Shy  Don t Talk on Phones and Love when it rain     If youn kno the life you wouldn t understand
5246,1,  We gotta get rid of trash ass Alex smith
5247,1,  KNOCK KNOCK  Who s there  GEORGE  George who  GEORGE ZIMMERMAN  Oh  George Zimmerman  Welcome to cell block C  bitch 
5248,2,        BEST ASIAN MASSAGE ON THE park slope   TOP RATED SPA                           
5249,1,         I am not a bitch  I am the bitch  So that is Ms  Bitch to you                   
5250,0,  What s black and yellow and not going to win this year  WRONG  The answer is Tiger Woods 
5251,1,Look at that THOT    pussy popping for usher 
5252,1,If you got charge a nigga up for tryna talk to your chick  You really a insecure faggot and have no control over her  
5253,0, your gay stfu  dumb monkey
5254,2, I like them dark  light  Carmel  white  red  tan  yellow  blue  purple  green  It doesnt matter what color they are
5255,1, apparently this little pussy cant converse nevermind fight  Ive been blocked   Oh well youth gets frustrated easy 
5256,2,  Yeah he definitely wasn t the same guy who fought Lara but he cuts the ring off well which should be a huge boon to Canelo
5257,1,   icanhashtaghoweveriwant  bitch
5258,1, I watched the  st season bc I wanted to see the diff sides of Elijah  Not to see a thristy hoe who uses Walgreen s hair dye
5259,1,  The Homie  Got This bitch Rocken
5260,1,Ihate them mad bitches where the glad ones at 
5261,1,Cute Japanese teen gets her tiight pussy fucked while sucking      cock 
5262,2,  Dance monkey dance
5263,1, Fuck you bitch
5264,1, Why would I want to play with some pussy       DEAD   SNL
5265,2,I hate when females try to sound like bird heads
5266,1,If i fucked her i know every niggah want her 
5267,2,   birds of a feather  go away
5268,1,         amp  these bitches bound to get hurt  cause a lotta these niggas be playin       hell yeah
5269,1,I feel like a bitch that just got her heartbroken a day before her wedding
5270,1,  gotta keep these hoes on point 
5271,1,  shoutout to  bitch you guessed it remix shit is                            
5272,2,  Throw me in trash 
5273,2,his one night I was tripping off brownies I put my running shoes on and I was still in pjs  it was  am   
5274,1,  hell no  Where is the pussy print page 
5275,1,  All I see is Bruno s bitch ass on my twitter now  wtf  Bruno s all that she sees  Drake voice 
5276,1,   fuck them hoes  I have bigger problems like do you ever cook at your house lmao
5277,0,   Light beer  You mean faggot piss    Overly Powered Man
5278,1, nigga grow some balls and concentrate pussy  
5279,1,  I dive in tha pussy like                                                           
5280,1,  Slowly moving down the list in bs and hoes      I already know Nolan and Lamar stock is rising lol
5281,1,  Cry  liberal bitches  Cry like you did when daddy left  MT  Republicans are abt to take control of state legisl       
5282,1,Dumb bitches are one thing that ll never become extinct  
5283,1,My wigga RT  Ryan Gosling knocked up Eva Mendes swag that man the fuck out
5284,1,I m not a ho because I think two men and one woman together is a THREESOME and NOT a TRAIN   getyamindright
5285,2,  RT  Looking forward to sitting down with President Obama for our   th anniversary broadcast this Sunday         ho       
5286,1, and bullying  I didn t know u could bully over the internet   And the bitch came at me so idk why u in my mentions bruh
5287,1,  Why does everybody drive like retards when it rains lol
5288,1,Most them niccas I thought was real tried to derail me 
5289,1,  it s okay I ll get bitches on this dick anyway but thanks for the tip
5290,1, bitch you are not funny stfu talking to me what part of that do you not understand 
5291,2,his music is trash
5292,1,Smile at the hoes who hate you 
5293,1,Fight me you tubby bitch   I ll fight anyone       
5294,1,Leap tall hoes in a single bound 
5295,1,Cuz they dont wanna b saved RT  Why is saving hoes bad 
5296,0,Holder       s Justice Department Isn       t Interested in the Facts in  Ferguson  These race hustling bitches are DISGRACEFUL 
5297,2,  tranny dragons  eh  I know some people that will love this 
5298,2,Mentions probably look like a septic tank  RT  Go ahead  Meme me    CosbyMeme 
5299,1,  nd and last time I ll ever call you that faggot
5300,1,   hoes have no life
5301,2,  u both sorry to give racist  a platform w his trash language Dana ur intvw was below kindergarten level
5302,1,It s only      AM here but I m about to pour up some pineapple ciroc  amp  blast this Future mixtape at maximum levels because bitch Im in Vegas
5303,1,  A penis lives a sad life  His hair is a mess  his family is nuts  neighbor is an asshole  best friend is a pussy and owne    
5304,1,  This bitch sees that as not an attack because Muslims are only     no idea where he maths 
5305,1,Yo I m not a bitch but don t take my order right and I will fucking become one 
5306,1,  Fuck your bitch make her call me Papi                   
5307,1,  It       s so unfair that the hoes get to dress up as hoes for Halloween 
5308,1,  The nae nae got to the white ppl it s too late                   Lmao they ate this hoe stonnaaaaa                                                NaeNae        
5309,1,  i met that pussy on Ocean Dr   i gave that pussy a pill            
5310,1,Never lettin dat nigguh used twitter in my phone again
5311,1,  bitches say  or nah  with everything I m cute           or nah  chillin wit my bro   suck his dick or nah                              tracks showin o       
5312,2,Delusional  teabagger thinks he can stop  gay marriage in  Wisconsin   lgbt  teaparty  gaymarriage  ssm
5313,1,  Bruh why am i always sooooooooooooooo tired but i never sleep i m like a new species of retard no disrespect
5314,1,  I need a real bitch  
5315,1, You can roll  And what you got to eat  Barter system my nig 
5316,1, yea he coming back him big rod doing something for that hoe
5317,1,  R I P Deshawn              I don t know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight  
5318,1,Being a hoe is cute in     
5319,1,I m not dating anyone right now  I m giving my pussy a brake 
5320,1,        these the kids that call you nigger on xbox        
5321,1,  She need a man  not no pussy boy 
5322,2,Your grammar is trash 
5323,2,Miami s run defense is Alex Smith trash 
5324,1,I love German  I wish Nansemonds bitch ass had it
5325,1, FACT RT  Kanye is best when a good piece of pussy fucks him over
5326,1,David is my bitch
5327,1,Niggas go crazy over bitches now a days           like calm yo happy ass down
5328,2,   inna di ghetto     You alone lmaoo
5329,1,I swear bitches is looney I like a pic     amp  I m fucking that bitch                           
5330,2,  SEE YA   gives the  Yankees a     lead in the   th with a solo home run 
5331,1,Heeellllooo   If a bitch keep hitting your nigga phone    It s because he s still entertaining her           
5332,1,  I m the coolest bitch          
5333,1,It s a lil bitch at the bus stop with Adidas flip flops  amp  socks on  I know dem mfs soggy as fuck 
5334,1,   st RT  Show proof I sold pussy for      I ll wait 
5335,1,           bitch you not coming                                                                                                                             
5336,2,  love birds 
5337,1,  Id rather sit at the house all day and jack off then bust a mission to literally only chill with a bitch                         
5338,1,  Ion like bitches that do slick shit   just be straight up nd let me know wassup                   
5339,1, Wuw  Am not wun uv ur hoes dnt send mi pics
5340,1,  And y all niggas jus give up the pussy   I wonder how y all feel reading the TL    Nervous AF huh  Thinkin y all bout to ge       
5341,0, shut up you stupid bitch
5342,1,  I really don t be tryna hoe nobody   I eat  we all eat  Literally 
5343,1,  If I stop my car so that you can walk across the street  I better see some hustle out of you  Knees to chest bitch  KNEES        
5344,1,hey get attitudes like bitches too   i think some of yall niggas need a bra and panties
5345,1,Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy
5346,0,he  elite call conservatives  our niggers  behind closed doors   tcot  teaparty
5347,1,  LMAO bruh RT  Oooooo let me find a shooting star so I could wish a bitch would 
5348,1,Was in kimball gym today boy if they had the carter amp  kimball it that hoe it would ve been stupid
5349,1, next you could ask the grand wizard of the  kkk why so many are intolerant this poor soul s views   cunt  tcot  frc  p   foxnews
5350,2,  Hungover and feeling yyyyyeelllloooowwwwww    dbh  yellow 
5351,0,  Do you ever just see someone s account and think  wow what a faggot  but at the same time you can t unfollow bc u can t m       
5352,1,          I need a bitch                                  
5353,1,Good day  honkies 
5354,1,  Back in the G  getting pregnant was a big deal  now these bitches getting pregnant  amp  its like  what else new    
5355,2,  If I had to pick a President of the Uncle Tom association I would pick Larry Elder 
5356,2,  Ill advised slant call there 
5357,1, all bitches eh  hahah
5358,1,Fresh Japanese model toys her succulant pussy until she      cums 
5359,1,  Jody was really a pussy tho  He let some lil niggas jump him and take his bike  Old head sonned him in front of his mama       
5360,1,  thats why we had   regular season losses        you  are  retarded
5361,2,Finally done wif mock regents          
5362,1,hose my v necks now ho
5363,2,Or she just cant afford winter clothes RT  Summer hoe   winter Muslimah
5364,1,If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back                   
5365,1,  If I ride up to your bitch in these then   homie consider yourself a single nigga   
5366,1,  lmao he lyin sis  His bitch told me if any light bulb in the whole wide world light up today i ca fuck
5367,1,   She s really nice when you get to know her     She s a bitch but you ll get used to it 
5368,1,          LMAO RT  Tempted to send this    fuckin hoe  lmao                         
5369,1,Seven digits niggas  two commas hoe 
5370,1,                    okay but I m the shit hoe 
5371,1,Im tired of seeing this disturbing bitch with   tits
5372,1, yeah hoe ass nigga                            
5373,1,Im married to a retard  must be why we re so good together  Nigga hunching me in his sleep 
5374,2, you re not funny trash
5375,1,Niggas hate me cuz they know im a threat to them  amp  they bitches
5376,1,  I m avoiding commitment because these hoes ain t loyal
5377,1,  Run up on a nigga get to squeezing hoe hahaa
5378,1,Bitches always like you got hoes   I be like duhh I m tryna make you one of em                    nbs
5379,1,hese bitches been killin me all day
5380,0,   California s biggest retards  Don t forget about HOLY who just released an amazing EP 
5381,1,                              RT  AO got bitches at home scrolling IG like     
5382,1,        I m not a bitch like            lol        sorry not sorry  tried to give him a hint that I didn t want to speak to him so idc          
5383,1, rt something else from another bitch in panties about love I swear
5384,1, just smokin that Cali smoke and fuckin your bitch wbu
5385,1, nice hoodie faggot
5386,0, Roberts is a fuckin fag          smack the shit outta him
5387,2,Yeah okay let s just put a fire cracker in a cow pie and see what happens
5388,1, aha your welcome niggah          
5389,1, hoe the cookie crisp cop is on the case 
5390,1, you already know ima keep it trilla   Happy Bday lha bitch i love yu nigga 
5391,1, wallofthewasatch bitch 
5392,0, Can you speak one coherent sentence without sounding like a nig  Seriously 
5393,1,Love a bitch fight
5394,1,If a teacher gave me some pussy in elementary school I got to tell somebody 
5395,1, and getting pedicures bitching bout their ex and going tanning is something a bitch does
5396,1,  Ima bitch him out lol 
5397,1,imma tall dread head wit a fat face  bitch do better
5398,1,All these bitches wanna fuck on a thug
5399,1,  Approach yo bitch like  
5400,1,          Girl ugly denna hoe                  what s this then    
5401,1,Goodnight bitches  with a lisp 
5402,2,ISIS Jihadis In Australia Shoot Man In The Face  Chanting        ISIS Will Stay          tcot  pjnet
5403,1,  Drake said it best when he said  Niggas act more like bitches these days  
5404,2,  Getting ready for Nevada Hump Day   Real live camels  ostriches and zebras   oh my    NevadaHumpDay         
5405,1,    Just hit it pussy   
5406,1,  Call a girl a  bitch  and she ll get offended but if u put  bad  in front she ll swear she s a queen
5407,1,   who can vouch for ya pussy tho k 
5408,1,When it start thundering bitches be like I wana cuddle naw bitch you just wana excuse to suck a dick you and MiMi sit tf down in a corner
5409,1,  When a bitch reads your message but doesn t respond 
5410,1, bitch I m starving 
5411,1,Dawg ass hoes
5412,2,o unpunished  This has been the view for many thousands of years in civilised and uncivilised society 
5413,1, fuck yes we are           triple xp nigguh
5414,1,  Dumb bitch lol 
5415,2,  A portable septic tank  For allllll those pesky feelings 
5416,1, Real shit  that light armor is a bitch to find tho
5417,1, is a fag
5418,1, I drive illegally retard
5419,1,hat son of a bitch moment when you open the fridge and have no food
5420,1,I ll eat ya pussy like a savage  but once you put ya nasty ass feet in my face my socks and drawers already on and I m out
5421,1,Bitch and who the fuck r u am speak when the fuck I feel like it and stop a pussy ass Nigga and box the fuck up
5422,2,  well that s some cracker jack secret service work there  jfk anyone 
5423,1,I am legend in this bitch
5424,1,killers don t pillow talk   wit dey bitches
5425,1,  You shoulda learned how to bake  cuz bitches love cake
5426,1,the fact that Soulja Boy on   dif reality shows wit   dif bitches  
5427,1, fag
5428,1,  I was disgusted  betrayed  hurt   amp  my pussy drier than a niggas skin in the winter time
5429,1,I got a main bitch I got new hoe love my Ak but I got my    
5430,1,  Wake up you dumb son of a bitch
5431,1,Dese bitches actin like they loyal give dat hoe a Oscar                            
5432,1,Maybe I m the one  maybe I m the two  maybe I m the nigguh that you call when you re through 
5433,1,    One of your followers with this                        somebody  bitch if you don t
5434,1,   remember when we played plaquemine  amp  they kept calling our whole team gay  amp  Lydia said  I ll turn all you hoes out  fwm                     
5435,1,Phaedra is gonna drop Apollo like Mariah did when Da Brat went to prison  These hoes ain t loyal
5436,2,  How I feel playing flappy bird 
5437,2, am  Whizzing crackers  My cats got into the   amp  are now playing  hockey  with them  Lol   crazycats 
5438,1,It s October babe  you don t have to be a hoe anymore 
5439,1,  I Be Like                                  Fuck  Here come the   o                               Be cool son                             Man fuck                                bitch ass        
5440,2,        BEST ASIAN MASSAGE ON THE park slope   TOP RATED SPA                           
5441,1,His bitch ass a hoe ass nigga prolly don t get no pussy
5442,1,        Good pussy be making a nigga have to regroup        pull out and get your thoughts together                  
5443,1,Bruh bitches be wearing heels and club outfits to school and shit                            
5444,1,        Killin in tekken                    lies you trash
5445,1, nigga I talk shit period this ain t nun new white bitch we go threw this every damn day                   
5446,2,King  TI vs tip and that troubleman albums all trash 
5447,2,  Remember when we paused an All Star Game to honor Mariano Rivera   tbt 
5448,2,   That game winning hit in Thursday capped a great career  The guy is a  st ballot HOF  Or else 
5449,0,  If you dont see the connection between legitimizing the queer lifestyle  and an increase in STD s and sexual deviancy  yo    
5450,2,I see ya big Boi in the Oreo V s
5451,2,Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane  That story undermines their mythology on several levels 
5452,0, you don t know what your talking about retarded faggot
5453,2, no   a pop wop          
5454,1,Yeen never seen a fat nigga on a molly bitch imma hurt somethin
5455,1,Pussy ass hoe niggas  I can t fuck wit y all
5456,1,  I can t trust a bitch I can t trust myself
5457,1,   Thanks for saying hi today bitch  
5458,1,   we do not want you here either  Suck my pigs arse you muzzie biotch  Get the phuck out and go back to your hellhole life 
5459,1,Fucking douche bro  You re a fag
5460,0, Yes you do retard 
5461,1,          Is that fire works           or pussy poppin         nigga wtf sounds like something you d say
5462,1,Sometimes a bitch needs to struggle to get where she going RT   sometimes  Some shit just an extra     
5463,1,You can ask if I fucked a bitch but can t ask how my Father s Day was        These hoes be outta line 
5464,2,I hate that wee boy wae the squinty eyes in the game of thrones   Suchaprick  hopehegetskilled
5465,2,Me gusta pollo so espa      ol that  Lol           
5466,1,        Did that bitch from Frozen ever let it go                           
5467,1,Y all niggas ain t talking bout nothin   Not a thang  not a not a thang hoe
5468,2,  my son  Wyatt   do rednecks have mullets to keep from getting red necks  
5469,1,Omg this bitch was standing and humming a very deep and annoying tone the whole time she was at the counter wtf 
5470,1,Ain t this a bitch
5471,1,        Why you let these hoes tear what we had right apart       
5472,1,I ordered   chocolate chip cookies  amp  this bitch gave me fries smh   I couldn t even take the shit back because I was gon be late for work
5473,1,   Vader is a Sith  Not a Jedi  Duh     Vader is also a whiny bitch     YODA IS MOTHERFUCKING YODA   micdrop
5474,1,Not just exist  but contribute  And contribute to things they themselves enjoy  That often it s a queer person behind those products 
5475,1, couldn t make it nigga was at the E R  My bad then my charger for my phone ripped so I can text  I m on my iPod all ghetto
5476,1,his bitch is mad because her man cheated but she cheated too     Why you mad    
5477,1, you knw where i am pussy i hate when u ask me tht
5478,1,bitch ass arod or shorty dont hit me back up
5479,1,  I guess it s cool to just walk around with ya titties out in a see thru top  Shit   if these hoes ain t trippin  how can I
5480,2,Who would ve known that Jesus ll come back to the ghetto   on that level and that thorough like a black heroine 
5481,1,         gt  gt  Homecoming in   days  lt  lt           Bet u didn t even have a date bitch  I just went and say in the corner
5482,1,I know this one hoe on twitter right now that s catfishin shit      
5483,2,hat front flip was trash  That s how I front flip into the swimming pool and land on my back every time 
5484,1,he English killed all the leprechauns  Thank God  Annoying little bastards 
5485,1,It s definitely a bitch everything in life is ruled by money  Such a moral heartbreak 
5486,1,I wouldn t fuk a lot of u bitches     RealTalk
5487,1,Slut opp thot hoe
5488,1,What mad cunt created masturbating  That dude needs a high     
5489,1,                   this white bitch think she miley cyrus                    
5490,1,          RT  These bitches started shooting at my party  Fuck New Orleans
5491,1, wyo bitch
5492,2,  Lou Gehrig had    hand fractures in his career  Played in       straight games   IronHorse  Yankees        
5493,1,I m ready to bounce out dis bitch    
5494,2,   Neonics are deadly to  birds like the American Kestrel and  bees  Ask  to take it off their shelves   EcoWed        
5495,1, whatchu doin today nig 
5496,1,  I rather my girl be clingy than a hoe
5497,1, follow me bitch lol u too good to follow back ha ha
5498,1,  I knew a bitch in college who sold the pussy for      favors 
5499,1, she going full retard right now smh
5500,2, God awful  and that dude is Dorian   eggplant black 
5501,1, Ha     The shyt niggas tell hoes   ho wanna be more   
5502,1,  I m that type of bitch to tell you I m on my way knowing I just got in the shower
5503,1,I knw these bitch niggas frm way back    if u was ah pussy in      u ah pussy now   
5504,1, raspy ass voice annoying bitch   
5505,1,  Everybody pregnant   You bitches waste no time
5506,1,    bitch should ve got out of her yard
5507,1,  I don t understand I don t even fuck with these bitches but I m so relevant to them though          
5508,0,guy complains to me   gays are over sensitive    my response  and look at you complaining like little pussy  waahh waahh  hypocrite
5509,1,I watched one and a bitch holding the camera said  yall need to hurry up   my battery s about to die   NOOOOO 
5510,1, just called me a basic bitch and I m not sure how I feel about it
5511,1, freeze bitch                   
5512,1,Mad that it s a pussy gym and full of fuck people
5513,2,  Just me or are there a lot of tweets from media tonight about election night food     For the record  cheese  amp  crackers        
5514,1,I love living in Minnesota  The weather is bad enough for people to bitch about it but we don t have anything serious  Stay safe east coast
5515,1, I m just kidding  I m not a fucking faggot
5516,1, lmao don t fight me you don t know my ghetto ass school dude I highly doubt that since I don t give a fuck about it
5517,1,My problem is I got a STRONG  IDGAF  attitude  Ion show NO Feelings to these pussy mfs          
5518,1,    you bitch Benito I thought I was the only one
5519,1,          Fucking niggas bitches man I m use to it       
5520,1, Id break that little bitches finger
5521,1,Photo  Morning bitches 
5522,1,  Let me make a couple tweets off cuzzo page  so I won t get in twitter jail  lmao bitch don t trick me again
5523,1,I need to jump in the shop on fritag for    beers  hate looking like    odd   I need to get     fags tae  going to look like a junkie
5524,0,  Look at u now u pregnant stupid bitch lol
5525,1,You niggas puttin bitches you haven t even fucked yet on a pedestal  Scratch her off your hit list b  You ain t never hittin that 
5526,1,  I am so jealous of bitches who can squirt          
5527,1,Girl like    pics of mine on Instagram this morning while I was working  when I saw that I thought  this bitch need a life 
5528,1,Damn this bitch crazy
5529,1,een gets all her holes penetrated and even fists her own      twat 
5530,1,  Now I gotta ask bitches for nudes on Facebook           
5531,1,  No one told me The Military is the worst place to be a bitch trying to get all emotional ontop babe
5532,1,        I m tired of her corny vines  ugly faces  and stupid voices my nigga        niggah she s sexy          
5533,2, home coon
5534,0,  Your Swags off fag sauce
5535,1, bitch get the fuck off my tl what u mean
5536,2,his is better than flappy bird                     FallOutBird 
5537,1,  When you tweet som n just for laughs  amp  a bitch wanna spoil the fun by getting Serious                      
5538,1,All bitches need a bus driver uppercut a Chris brown bitch slap followed by some dancing nd Chad Johnson hea 
5539,0, Dumb Haitian fake black faggots  Go to Haiti and neck yourself 
5540,0, milesthompson  goauche  wetback  ca 
5541,1,  Good day with these   bitches                   
5542,1,  When I hear an ugly bitch talk about another ugly bitch               
5543,1,  Wow   impeachment   Look at you using your Vocab Workshop words  Guess we were only half wrong about you being a dumb cunt 
5544,1,         lol what else do we have in common nigga hate sleeping in the heat                          summer is for the birds
5545,1, bird shit aint no joke
5546,1,See           ima stop                   getting on this here Twitter arguing with you hoes                        stupidity is a trait that I                DONT NOT FUCK WITH                   
5547,1,  cancel that bitch like Nino  
5548,1,Wut a bitch
5549,1,I fuck bad bitches to stacy lattisaw  why you nigga s balls blue like an avatar 
5550,1,smh RT  That shit trash rap RT  legend  he gonna replace cudi with joints like this 
5551,2, hey Hun 
5552,1,Bitch killa gone be dacing in that bitch cdfu
5553,1,   that hoe over there 
5554,2,   friendly reminder that you shouldn t try to have sex with birds
5555,1,Bc I got too many bitches                            
5556,1,          I ll fuck a bitch real quick       
5557,1,         so many hoes  that s why       preach
5558,1,  It s  novEMINEMber  bitch       Artist Of The Year  AMAs 
5559,1,all the bitches love me 
5560,1,When a hoe go back to her roots
5561,2,  Everytime I see Nelson Agholor make a play I want to puke  Kid should ve been a gator  Thanks Charlie Cheeseburger 
5562,2, alas  I am proficient in neither  my skills are limited to pointless stat memorization   trash talk 
5563,1, please no more like that SNOB elissa  rich bitches suck 
5564,0, I hate that faggot he so corny
5565,0,Smh hate that hoe
5566,1,Experience Charlie  Married woman who loves hot phone sex with strangers  Can you get me off       
5567,1,          dinner dates with yo man bitch   pow  
5568,1,  Pussy will always be my fav iggy song  like how do you not like a song that just says pussy numerous amounts of time 
5569,1,  I m rea start smacking bitches period    Bluffin at its best
5570,1,Yeah  I had a bitch  but she ain t bad as you  so hit me up when you pass through
5571,1,Isley brothers got me alot of pussy boy  Take notes
5572,1,henny cups on all that ice bitch i m froze up
5573,1,  God all a nigga trust I can t trust that gun cuz if that bitch jam I m fucked can t trust niggas they bitches got they dicks       
5574,1, oh  you cute  you fancy bitch 
5575,2, Yankees like Florida State  not Floridians 
5576,1,I guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie 
5577,1,        Iz no point in being jealous cuz dee hoes for everybody                               BucketsProverbs        
5578,1, porn  android  iphone  ipad  sex  xxx     Japanese   Pretty young Japanese girl       s hot cunt fucked  amp  c   
5579,1,One mans hoe  Is another mans    Hoe   They don t change nigga  
5580,2,  Rick Scott vs  Charlie Crist is the worst gubernatorial election in America  and it s the face of our ugly future         
5581,1,I just getting started oh ya we got it bitch 
5582,1,I really hate being a bitch to people  but at this point I no longer give a fuck
5583,1,My brother is a fucking pussy 
5584,1,hold on bitch im about to pray then after that imma grab the bible
5585,1,y all I m so mad I wasted them calories on that honey bun   that ho was dry as hell          
5586,1,  Some of y all bitches can t even grow this on yo damn head 
5587,0,  Black girls have never been into me  I guess cause I don t call them hoes  sell drug s or shoot niggas o well 
